id,transaction_id,line_number,product_id,quantity,unit_price,discount_percent,vat_rate,line_total
7642,2453,2,224,2.00,2.99,0.00,0.04,5.98
7643,2454,1,352,2.00,2.50,0.00,0.10,5.00
7644,2454,2,17,1.00,2.49,0.00,0.10,2.49
7645,2454,3,199,1.00,3.75,0.00,0.21,3.75
7646,2454,4,508,1.00,10.99,0.00,0.21,10.99
7647,2455,1,151,1.00,1.95,0.00,0.04,1.95
7648,2456,1,97,2.00,4.95,0.00,0.21,9.90
7649,2456,2,200,1.00,12.75,0.00,0.21,12.75
7650,2457,1,36,1.00,2.95,0.00,0.10,2.95
7651,2457,2,27,2.00,13.95,0.00,0.04,27.90
7652,2457,3,275,1.00,5.95,0.00,0.04,5.95
7653,2457,4,107,1.00,5.99,0.00,0.21,5.99
7654,2457,5,444,4.00,3.99,0.00,0.21,15.96
7655,2458,1,183,2.00,0.95,0.00,0.04,1.90
7656,2458,2,574,1.00,10.00,0.00,0.21,10.00
7657,2458,3,184,2.00,7.99,0.00,0.21,15.98
7658,2458,4,133,1.00,1.99,0.00,0.21,1.99
7659,2459,1,314,6.00,1.99,0.00,0.04,11.94
7660,2460,1,361,1.74,2.49,0.00,0.04,4.33
7661,2461,1,88,1.00,5.99,0.00,0.10,5.99
7662,2462,1,176,1.00,1.49,0.00,0.10,1.49
7663,2462,2,564,1.00,16.95,0.00,0.04,16.95
7664,2462,3,130,2.00,4.95,0.00,0.21,9.90
7665,2462,4,19,1.00,8.99,0.00,0.21,8.99
7666,2463,1,304,1.00,4.95,0.00,0.21,4.95
7667,2464,1,60,1.00,1.99,0.00,0.21,1.99
7668,2464,2,332,4.00,1.99,0.00,0.10,7.96
7669,2464,3,166,1.00,8.25,0.00,0.21,8.25
7670,2464,4,544,1.00,3.99,0.00,0.21,3.99
7671,2464,5,51,2.00,3.99,0.00,0.21,7.98
7672,2464,6,254,2.00,1.50,0.00,0.10,3.00
7673,2465,1,89,3.00,2.99,0.00,0.21,8.97
7674,2466,1,389,1.95,11.95,0.00,0.04,23.30
7675,2466,2,311,1.00,3.49,0.00,0.10,3.49
7676,2466,3,195,1.00,5.99,0.00,0.21,5.99
7677,2466,4,526,0.71,4.49,0.00,0.21,3.19
7678,2466,5,430,6.00,4.50,0.00,0.21,27.00
7679,2467,1,458,1.00,1.75,0.00,0.21,1.75
7680,2467,2,474,1.00,2.99,0.00,0.21,2.99
7681,2467,3,267,2.48,1.95,0.00,0.04,4.84
7682,2467,4,377,1.00,2.99,0.00,0.21,2.99
7683,2467,5,19,2.00,8.99,0.00,0.21,17.98
7684,2467,6,562,2.00,3.95,0.00,0.21,7.90
7685,2467,7,531,1.37,1.99,0.00,0.10,2.73
7686,2467,8,393,2.29,5.50,0.00,0.04,12.60
7687,2467,9,134,2.00,3.49,0.00,0.10,6.98
7688,2467,10,328,1.00,2.99,0.00,0.04,2.99
7689,2467,11,31,0.46,1.99,0.00,0.04,0.92
7690,2467,12,437,1.00,4.50,0.00,0.21,4.50
7691,2467,13,324,3.00,2.95,0.00,0.04,8.85
7692,2467,14,98,2.00,1.49,0.00,0.21,2.98
7693,2467,15,183,1.00,0.95,0.00,0.04,0.95
7694,2467,16,436,1.00,4.99,0.00,0.04,4.99
7695,2468,1,75,1.00,2.49,0.00,0.21,2.49
7696,2469,1,404,1.00,4.99,0.00,0.10,4.99
7697,2470,1,101,1.00,2.99,0.00,0.04,2.99
7698,2470,2,599,3.00,8.00,0.00,0.10,24.00
7699,2470,3,435,1.00,2.99,0.00,0.21,2.99
7700,2470,4,114,2.00,5.95,0.00,0.04,11.90
7701,2470,5,452,1.00,7.95,0.00,0.10,7.95
7702,2470,6,206,1.00,2.99,0.00,0.21,2.99
7703,2471,1,330,2.00,11.75,0.00,0.04,23.50
7704,2472,1,196,1.00,4.95,0.00,0.04,4.95
7705,2472,2,589,2.31,11.99,0.00,0.04,27.70
7706,2472,3,176,1.00,1.49,0.00,0.10,1.49
7707,2472,4,425,1.00,3.99,0.00,0.21,3.99
7708,2473,1,84,2.42,11.95,0.00,0.04,28.92
7709,2473,2,292,1.00,3.49,0.00,0.21,3.49
7710,2473,3,88,6.00,5.99,0.00,0.10,35.94
7711,2474,1,502,2.00,9.00,0.00,0.10,18.00
7712,2474,2,466,1.00,2.95,0.00,0.21,2.95
7713,2474,3,518,1.00,2.95,0.00,0.04,2.95
7714,2474,4,240,1.00,1.95,0.00,0.10,1.95
7715,2474,5,134,2.00,3.49,0.00,0.10,6.98
7716,2474,6,392,2.47,1.49,0.00,0.04,3.68
7717,2474,7,80,1.00,2.95,0.00,0.10,2.95
7718,2474,8,517,1.53,3.99,0.00,0.21,6.10
7719,2474,9,38,0.58,3.99,0.00,0.21,2.31
7720,2474,10,145,1.99,2.75,0.00,0.21,5.47
7721,2474,11,434,3.00,3.50,0.00,0.04,10.50
7722,2474,12,325,1.00,1.50,0.00,0.21,1.50
7723,2474,13,129,1.00,2.99,0.00,0.10,2.99
7724,2474,14,99,2.00,15.75,0.00,0.21,31.50
7725,2474,15,170,1.00,7.99,0.00,0.21,7.99
7726,2474,16,542,3.00,9.99,0.00,0.21,29.97
7727,2474,17,11,1.00,4.95,0.00,0.21,4.95
7728,2475,1,370,1.00,2.95,0.00,0.10,2.95
7729,2475,2,546,1.00,2.99,0.00,0.04,2.99
7730,2475,3,383,1.00,5.99,0.00,0.21,5.99
7731,2476,1,243,1.00,1.49,0.00,0.21,1.49
7732,2476,2,173,1.00,1.95,0.00,0.04,1.95
7733,2477,1,455,1.00,1.99,0.00,0.10,1.99
7734,2477,2,109,2.00,0.99,0.00,0.04,1.98
7735,2477,3,580,2.00,6.50,0.00,0.10,13.00
7736,2478,1,434,3.00,3.50,0.00,0.04,10.50
7737,2479,1,598,1.00,23.99,0.00,0.21,23.99
7738,2479,2,546,3.00,2.99,0.00,0.04,8.97
7739,2479,3,551,1.00,3.50,0.00,0.21,3.50
7740,2479,4,211,0.80,3.00,0.00,0.21,2.40
7741,2480,1,495,2.00,14.95,0.00,0.21,29.90
7742,2481,1,547,1.00,5.95,0.00,0.04,5.95
7743,2482,1,570,3.00,1.99,0.00,0.10,5.97
7744,2483,1,287,2.15,1.99,0.00,0.10,4.28
7745,2483,2,466,1.00,2.95,0.00,0.21,2.95
7746,2484,1,71,1.00,2.99,0.00,0.10,2.99
7747,2485,1,393,1.68,5.50,0.00,0.04,9.24
7748,2486,1,537,3.00,5.95,0.00,0.21,17.85
7749,2486,2,395,3.00,5.25,0.00,0.10,15.75
7750,2486,3,526,2.27,4.49,0.00,0.21,10.19
7751,2487,1,330,1.00,11.75,0.00,0.04,11.75
7752,2487,2,272,4.00,2.95,0.00,0.21,11.80
7753,2487,3,194,2.00,2.95,0.00,0.10,5.90
7754,2488,1,149,1.00,3.99,0.00,0.10,3.99
7755,2488,2,35,1.00,3.99,0.00,0.21,3.99
7756,2488,3,580,1.00,6.50,0.00,0.10,6.50
7757,2488,4,262,1.00,12.99,0.00,0.04,12.99
7758,2489,1,187,1.00,2.99,0.00,0.10,2.99
7759,2490,1,67,6.00,5.99,0.00,0.21,35.94
7760,2490,2,206,2.00,2.99,0.00,0.21,5.98
7761,2490,3,116,0.72,6.49,0.00,0.04,4.67
7762,2491,1,392,2.10,1.49,0.00,0.04,3.13
7763,2491,2,153,1.00,2.99,0.00,0.10,2.99
7764,2491,3,257,1.00,4.00,0.00,0.21,4.00
7765,2492,1,397,1.00,3.99,0.00,0.21,3.99
7766,2493,1,141,1.00,4.50,0.00,0.10,4.50
7767,2493,2,229,3.00,2.75,0.00,0.10,8.25
7768,2493,3,391,1.00,2.99,0.00,0.04,2.99
7769,2494,1,586,4.00,6.00,0.00,0.21,24.00
7770,2494,2,219,1.00,3.75,0.00,0.21,3.75
7771,2495,1,284,1.00,21.50,0.00,0.21,21.50
7772,2496,1,206,3.00,2.99,0.00,0.21,8.97
7773,2496,2,356,1.00,12.25,0.00,0.21,12.25
7774,2497,1,125,0.25,2.00,0.00,0.10,0.50
7775,2497,2,355,4.00,3.75,0.00,0.10,15.00
7776,2497,3,257,1.00,4.00,0.00,0.21,4.00
7777,2497,4,520,1.00,2.99,0.00,0.10,2.99
7778,2498,1,71,2.00,2.99,0.00,0.10,5.98
7779,2499,1,452,4.00,7.95,0.00,0.10,31.80
7780,2499,2,54,2.00,5.50,0.00,0.21,11.00
7781,2499,3,537,2.00,5.95,0.00,0.21,11.90
7782,2500,1,102,1.00,3.00,0.00,0.04,3.00
7783,2501,1,94,2.00,2.99,0.00,0.21,5.98
7784,2502,1,222,2.00,2.75,0.00,0.10,5.50
7785,2503,1,579,1.00,2.49,0.00,0.10,2.49
7786,2503,2,292,3.00,3.49,0.00,0.21,10.47
7787,2504,1,441,2.00,6.95,0.00,0.21,13.90
7788,2505,1,489,3.00,1.00,0.00,0.04,3.00
7789,2506,1,75,1.00,2.49,0.00,0.21,2.49
7790,2507,1,455,4.00,1.99,0.00,0.10,7.96
7791,2507,2,414,1.00,4.00,0.00,0.10,4.00
7792,2507,3,385,1.00,2.75,0.00,0.21,2.75
7793,2508,1,366,1.00,4.75,0.00,0.04,4.75
7794,2508,2,320,2.00,5.99,0.00,0.21,11.98
7795,2508,3,206,1.00,2.99,0.00,0.21,2.99
7796,2508,4,10,1.00,2.99,0.00,0.10,2.99
7797,2509,1,125,0.65,2.00,0.00,0.10,1.30
7798,2509,2,182,2.00,2.75,0.00,0.04,5.50
7799,2510,1,276,1.00,4.50,0.00,0.04,4.50
7800,2510,2,65,1.00,10.49,0.00,0.04,10.49
7801,2510,3,3,1.00,2.95,0.00,0.10,2.95
7802,2511,1,559,1.00,4.99,0.00,0.10,4.99
7803,2512,1,380,1.00,3.99,0.00,0.21,3.99
7804,2512,2,501,1.00,0.99,0.00,0.04,0.99
7805,2512,3,317,1.00,4.50,0.00,0.21,4.50
7806,2512,4,331,3.00,1.99,0.00,0.04,5.97
7807,2513,1,58,1.00,2.99,0.00,0.21,2.99
7808,2513,2,574,3.00,10.00,0.00,0.21,30.00
7809,2514,1,537,1.00,5.95,0.00,0.21,5.95
7810,2514,2,346,2.00,6.99,0.00,0.21,13.98
7811,2514,3,582,1.00,22.99,0.00,0.21,22.99
7812,2514,4,493,1.00,9.99,0.00,0.21,9.99
7813,2514,5,434,3.00,3.50,0.00,0.04,10.50
7814,2514,6,578,2.00,1.99,0.00,0.10,3.98
7815,2515,1,452,1.00,7.95,0.00,0.10,7.95
7816,2515,2,459,1.00,2.99,0.00,0.21,2.99
7817,2516,1,320,1.00,5.99,0.00,0.21,5.99
7818,2516,2,276,1.00,4.50,0.00,0.04,4.50
7819,2516,3,126,1.15,2.50,0.00,0.21,2.88
7820,2517,1,564,1.00,16.95,0.00,0.04,16.95
7821,2517,2,356,1.00,12.25,0.00,0.21,12.25
7822,2518,1,64,4.00,4.99,0.00,0.21,19.96
7823,2518,2,46,1.92,15.99,0.00,0.04,30.70
7824,2518,3,169,1.00,4.50,0.00,0.04,4.50
7825,2518,4,330,1.00,11.75,0.00,0.04,11.75
7826,2518,5,301,1.00,11.25,0.00,0.10,11.25
7827,2518,6,149,1.00,3.99,0.00,0.10,3.99
7828,2518,7,294,1.00,1.99,0.00,0.04,1.99
7829,2518,8,343,3.00,4.49,0.00,0.21,13.47
7830,2518,9,153,1.00,2.99,0.00,0.10,2.99
7831,2519,1,428,1.00,12.99,0.00,0.21,12.99
7832,2520,1,297,1.00,10.95,0.00,0.21,10.95
7833,2520,2,250,1.00,1.49,0.00,0.21,1.49
7834,2520,3,362,1.00,3.25,0.00,0.21,3.25
7835,2520,4,484,1.00,1.99,0.00,0.04,1.99
7836,2520,5,210,1.00,4.99,0.00,0.21,4.99
7837,2520,6,371,4.00,5.75,0.00,0.04,23.00
7838,2521,1,124,2.00,3.99,0.00,0.04,7.98
7839,2522,1,79,1.00,1.49,0.00,0.10,1.49
7840,2522,2,416,4.00,2.99,0.00,0.21,11.96
7841,2522,3,553,2.00,7.99,0.00,0.04,15.98
7842,2522,4,138,3.00,1.75,0.00,0.10,5.25
7843,2523,1,291,2.00,0.99,0.00,0.21,1.98
7844,2524,1,552,1.00,2.50,0.00,0.04,2.50
7845,2524,2,360,1.00,2.49,0.00,0.21,2.49
7846,2524,3,250,1.00,1.49,0.00,0.21,1.49
7847,2525,1,59,1.00,1.99,0.00,0.10,1.99
7848,2526,1,271,2.33,1.99,0.00,0.04,4.64
7849,2526,2,422,1.00,11.75,0.00,0.21,11.75
7850,2526,3,323,1.00,4.95,0.00,0.10,4.95
7851,2527,1,556,1.00,2.95,0.00,0.10,2.95
7852,2527,2,88,1.00,5.99,0.00,0.10,5.99
7853,2528,1,179,1.00,12.75,0.00,0.04,12.75
7854,2528,2,403,4.00,7.99,0.00,0.21,31.96
7855,2528,3,153,4.00,2.99,0.00,0.10,11.96
7856,2528,4,302,1.00,1.99,0.00,0.10,1.99
7857,2528,5,68,2.00,3.49,0.00,0.21,6.98
7858,2529,1,404,4.00,4.99,0.00,0.10,19.96
7859,2530,1,348,1.00,3.00,0.00,0.21,3.00
7860,2530,2,467,0.70,3.25,0.00,0.21,2.28
7861,2531,1,73,2.14,0.99,0.00,0.10,2.12
7862,2532,1,134,6.00,3.49,0.00,0.10,20.94
7863,2532,2,453,1.00,4.49,0.00,0.21,4.49
7864,2532,3,126,0.42,2.50,0.00,0.21,1.05
7865,2532,4,217,1.00,4.99,0.00,0.21,4.99
7866,2532,5,227,6.00,13.49,0.00,0.21,80.94
7867,2532,6,539,1.00,4.50,0.00,0.21,4.50
7868,2532,7,129,2.00,2.99,0.00,0.10,5.98
7869,2533,1,309,2.00,4.95,0.00,0.21,9.90
7870,2534,1,419,1.00,8.99,0.00,0.21,8.99
7871,2535,1,121,1.00,2.75,0.00,0.04,2.75
7872,2535,2,260,2.00,1.99,0.00,0.04,3.98
7873,2536,1,569,2.00,2.95,0.00,0.21,5.90
7874,2536,2,420,2.07,13.99,0.00,0.04,28.96
7875,2536,3,264,2.00,1.99,0.00,0.10,3.98
7876,2536,4,396,2.00,0.99,0.00,0.21,1.98
7877,2537,1,106,1.00,3.49,0.00,0.21,3.49
7878,2537,2,303,0.16,2.25,0.00,0.10,0.36
7879,2538,1,16,1.00,2.99,0.00,0.21,2.99
7880,2538,2,107,1.00,5.99,0.00,0.21,5.99
7881,2538,3,379,1.00,2.95,0.00,0.10,2.95
7882,2539,1,524,1.89,2.99,0.00,0.21,5.65
7883,2539,2,202,1.00,4.50,0.00,0.21,4.50
7884,2540,1,376,1.00,5.99,0.00,0.10,5.99
7885,2541,1,535,1.00,4.50,0.00,0.10,4.50
7886,2542,1,544,1.00,3.99,0.00,0.21,3.99
7887,2542,2,518,2.00,2.95,0.00,0.04,5.90
7888,2543,1,131,1.00,10.99,0.00,0.21,10.99
7889,2544,1,133,1.00,1.99,0.00,0.21,1.99
7890,2545,1,291,3.00,0.99,0.00,0.21,2.97
7891,2545,2,539,1.00,4.50,0.00,0.21,4.50
7892,2545,3,73,0.31,0.99,0.00,0.10,0.31
7893,2545,4,576,2.00,2.99,0.00,0.10,5.98
7894,2546,1,583,1.00,2.99,0.00,0.21,2.99
7895,2546,2,501,2.00,0.99,0.00,0.04,1.98
7896,2546,3,331,2.00,1.99,0.00,0.04,3.98
7897,2547,1,500,1.00,1.95,0.00,0.10,1.95
7898,2548,1,37,1.00,5.99,0.00,0.21,5.99
7899,2548,2,259,1.00,2.95,0.00,0.04,2.95
7900,2549,1,219,2.00,3.75,0.00,0.21,7.50
7901,2549,2,450,2.00,3.99,0.00,0.21,7.98
7902,2549,3,21,1.00,2.49,0.00,0.21,2.49
7903,2549,4,98,1.00,1.49,0.00,0.21,1.49
7904,2549,5,230,1.00,7.99,0.00,0.21,7.99
7905,2549,6,371,1.00,5.75,0.00,0.04,5.75
7906,2549,7,347,1.14,5.99,0.00,0.04,6.83
7907,2549,8,296,1.00,5.49,0.00,0.21,5.49
7908,2549,9,334,1.00,1.50,0.00,0.10,1.50
7909,2549,10,578,4.00,1.99,0.00,0.10,7.96
7910,2549,11,238,2.00,2.49,0.00,0.21,4.98
7911,2549,12,140,1.00,2.99,0.00,0.21,2.99
7912,2549,13,321,1.00,2.99,0.00,0.10,2.99
7913,2549,14,337,1.00,2.99,0.00,0.10,2.99
7914,2549,15,118,1.00,5.99,0.00,0.21,5.99
7915,2549,16,569,1.00,2.95,0.00,0.21,2.95
7916,2549,17,385,1.00,2.75,0.00,0.21,2.75
7917,2549,18,242,1.00,22.99,0.00,0.21,22.99
7918,2550,1,464,1.00,2.50,0.00,0.21,2.50
7919,2550,2,403,1.00,7.99,0.00,0.21,7.99
7920,2551,1,568,1.00,2.99,0.00,0.04,2.99
7921,2552,1,264,1.00,1.99,0.00,0.10,1.99
7922,2553,1,222,1.00,2.75,0.00,0.10,2.75
7923,2554,1,323,1.00,4.95,0.00,0.10,4.95
7924,2555,1,428,1.00,12.99,0.00,0.21,12.99
7925,2556,1,130,1.00,4.95,0.00,0.21,4.95
7926,2557,1,170,2.00,7.99,0.00,0.21,15.98
7927,2557,2,115,1.00,6.99,0.00,0.21,6.99
7928,2557,3,272,2.00,2.95,0.00,0.21,5.90
7929,2557,4,223,1.00,2.99,0.00,0.21,2.99
7930,2557,5,216,3.00,2.95,0.00,0.21,8.85
7931,2558,1,5,1.00,0.99,0.00,0.10,0.99
7932,2558,2,487,0.74,10.49,0.00,0.04,7.76
7933,2558,3,453,1.00,4.49,0.00,0.21,4.49
7934,2558,4,205,1.00,4.99,0.00,0.21,4.99
7935,2558,5,217,1.00,4.99,0.00,0.21,4.99
7936,2558,6,307,1.00,5.25,0.00,0.10,5.25
7937,2558,7,138,1.00,1.75,0.00,0.10,1.75
7938,2559,1,316,1.00,3.75,0.00,0.21,3.75
7939,2560,1,587,1.00,3.99,0.00,0.21,3.99
7940,2560,2,562,1.00,3.95,0.00,0.21,3.95
7941,2561,1,239,1.00,5.99,0.00,0.21,5.99
7942,2561,2,365,1.00,17.99,0.00,0.21,17.99
7943,2562,1,513,1.00,0.99,0.00,0.04,0.99
7944,2562,2,587,2.00,3.99,0.00,0.21,7.98
7945,2562,3,370,2.00,2.95,0.00,0.10,5.90
7946,2562,4,214,1.00,4.25,0.00,0.21,4.25
7947,2562,5,57,1.00,18.00,0.00,0.21,18.00
7948,2562,6,101,6.00,2.99,0.00,0.04,17.94
7949,2563,1,99,6.00,15.75,0.00,0.21,94.50
7950,2563,2,304,1.00,4.95,0.00,0.21,4.95
7951,2563,3,475,2.00,2.99,0.00,0.10,5.98
7952,2564,1,20,1.30,1.99,0.00,0.04,2.59
7953,2565,1,194,1.00,2.95,0.00,0.10,2.95
7954,2565,2,410,1.00,2.99,0.00,0.21,2.99
7955,2565,3,219,1.00,3.75,0.00,0.21,3.75
7956,2566,1,341,1.00,1.99,0.00,0.10,1.99
7957,2566,2,110,1.00,1.99,0.00,0.21,1.99
7958,2566,3,598,1.00,23.99,0.00,0.21,23.99
7959,2566,4,540,1.00,8.99,0.00,0.21,8.99
7960,2566,5,191,1.00,3.50,0.00,0.21,3.50
7961,2566,6,190,1.00,3.95,0.00,0.21,3.95
7962,2566,7,416,4.00,2.99,0.00,0.21,11.96
7963,2566,8,120,1.00,2.49,0.00,0.21,2.49
7964,2566,9,227,1.00,13.49,0.00,0.21,13.49
7965,2566,10,83,3.00,4.99,0.00,0.21,14.97
7966,2566,11,338,1.00,3.99,0.00,0.21,3.99
7967,2566,12,407,1.00,4.95,0.00,0.21,4.95
7968,2566,13,198,1.00,2.49,0.00,0.10,2.49
7969,2566,14,455,1.00,1.99,0.00,0.10,1.99
7970,2566,15,158,1.00,3.99,0.00,0.21,3.99
7971,2566,16,87,2.00,2.99,0.00,0.10,5.98
7972,2566,17,36,3.00,2.95,0.00,0.10,8.85
7973,2566,18,20,2.33,1.99,0.00,0.04,4.64
7974,2567,1,263,1.00,2.49,0.00,0.04,2.49
7975,2568,1,76,2.00,1.99,0.00,0.04,3.98
7976,2568,2,484,2.00,1.99,0.00,0.04,3.98
7977,2568,3,28,1.00,6.99,0.00,0.21,6.99
7978,2568,4,388,0.94,1.99,0.00,0.10,1.87
7979,2568,5,191,1.00,3.50,0.00,0.21,3.50
7980,2568,6,6,1.00,6.99,0.00,0.21,6.99
7981,2569,1,417,1.00,1.99,0.00,0.21,1.99
7982,2569,2,145,0.92,2.75,0.00,0.21,2.53
7983,2569,3,473,1.00,1.25,0.00,0.10,1.25
7984,2570,1,232,1.00,2.50,0.00,0.21,2.50
7985,2571,1,246,2.00,4.50,0.00,0.10,9.00
7986,2571,2,71,2.00,2.99,0.00,0.10,5.98
7987,2571,3,238,1.00,2.49,0.00,0.21,2.49
7988,2571,4,515,1.00,2.99,0.00,0.04,2.99
7989,2572,1,593,2.00,4.25,0.00,0.21,8.50
7990,2573,1,582,2.00,22.99,0.00,0.21,45.98
7991,2573,2,168,1.00,10.95,0.00,0.21,10.95
7992,2573,3,290,2.00,4.95,0.00,0.21,9.90
7993,2573,4,139,1.00,2.99,0.00,0.04,2.99
7994,2573,5,262,2.00,12.99,0.00,0.04,25.98
7995,2574,1,346,1.00,6.99,0.00,0.21,6.99
7996,2575,1,467,2.35,3.25,0.00,0.21,7.64
7997,2576,1,499,1.00,1.99,0.00,0.10,1.99
7998,2576,2,239,3.00,5.99,0.00,0.21,17.97
7999,2576,3,489,1.00,1.00,0.00,0.04,1.00
8000,2576,4,594,2.31,10.99,0.00,0.04,25.39
8001,2576,5,383,1.00,5.99,0.00,0.21,5.99
8002,2576,6,215,1.00,8.95,0.00,0.21,8.95
8003,2576,7,537,2.00,5.95,0.00,0.21,11.90
8004,2577,1,148,1.00,3.00,40.00,0.10,1.80
8005,2577,2,447,1.00,2.95,0.00,0.04,2.95
8006,2578,1,293,2.00,5.49,0.00,0.04,10.98
8007,2578,2,331,1.00,1.99,0.00,0.04,1.99
8008,2578,3,290,1.00,4.95,0.00,0.21,4.95
8009,2578,4,496,2.00,3.50,0.00,0.10,7.00
8010,2579,1,562,1.00,3.95,0.00,0.21,3.95
8011,2579,2,377,1.00,2.99,0.00,0.21,2.99
8012,2580,1,588,2.00,5.25,0.00,0.21,10.50
8013,2580,2,597,1.00,3.75,0.00,0.21,3.75
8014,2580,3,470,1.00,6.25,0.00,0.21,6.25
8015,2581,1,150,1.00,2.00,0.00,0.21,2.00
8016,2581,2,483,1.00,2.99,0.00,0.10,2.99
8017,2582,1,219,1.00,3.75,0.00,0.21,3.75
8018,2582,2,133,1.00,1.99,0.00,0.21,1.99
8019,2582,3,537,2.00,5.95,0.00,0.21,11.90
8020,2582,4,167,0.83,19.95,0.00,0.04,16.56
8021,2583,1,316,2.00,3.75,0.00,0.21,7.50
8022,2583,2,574,2.00,10.00,0.00,0.21,20.00
8023,2583,3,194,2.00,2.95,0.00,0.10,5.90
8024,2584,1,1,1.00,12.99,0.00,0.21,12.99
8025,2584,2,345,2.00,7.50,0.00,0.21,15.00
8026,2584,3,457,1.00,10.99,0.00,0.10,10.99
8027,2584,4,436,2.00,4.99,0.00,0.04,9.98
8028,2585,1,73,1.03,0.99,0.00,0.10,1.02
8029,2586,1,381,1.74,4.00,0.00,0.04,6.96
8030,2587,1,268,1.00,1.95,0.00,0.10,1.95
8031,2587,2,76,1.00,1.99,0.00,0.04,1.99
8032,2587,3,399,1.00,1.99,0.00,0.10,1.99
8033,2587,4,396,1.00,0.99,0.00,0.21,0.99
8034,2588,1,130,2.00,4.95,0.00,0.21,9.90
8035,2589,1,521,1.00,5.99,0.00,0.21,5.99
8036,2590,1,532,1.00,2.95,0.00,0.21,2.95
8037,2590,2,132,1.00,2.95,0.00,0.21,2.95
8038,2591,1,487,0.85,10.49,0.00,0.04,8.92
8039,2592,1,533,1.00,6.75,0.00,0.21,6.75
8040,2593,1,391,1.00,2.99,0.00,0.04,2.99
8041,2593,2,303,0.77,2.25,0.00,0.10,1.73
8042,2594,1,3,2.00,2.95,0.00,0.10,5.90
8043,2595,1,335,1.00,2.50,0.00,0.21,2.50
8044,2595,2,178,1.00,5.99,0.00,0.10,5.99
8045,2595,3,292,1.00,3.49,0.00,0.21,3.49
8046,2595,4,304,2.00,4.95,0.00,0.21,9.90
8047,2595,5,430,1.00,4.50,0.00,0.21,4.50
8048,2595,6,596,2.00,5.95,0.00,0.21,11.90
8049,2595,7,273,0.61,4.99,0.00,0.21,3.04
8050,2595,8,573,1.00,2.00,0.00,0.10,2.00
8051,2596,1,3,2.00,2.95,0.00,0.10,5.90
8052,2597,1,407,1.00,4.95,0.00,0.21,4.95
8053,2597,2,378,2.00,0.99,0.00,0.21,1.98
8054,2597,3,433,1.00,3.99,0.00,0.04,3.99
8055,2597,4,125,2.46,2.00,0.00,0.10,4.92
8056,2597,5,386,4.00,9.95,0.00,0.21,39.80
8057,2597,6,537,1.00,5.95,0.00,0.21,5.95
8058,2598,1,106,1.00,3.49,0.00,0.21,3.49
8059,2598,2,490,1.00,4.99,0.00,0.21,4.99
8060,2599,1,98,4.00,1.49,0.00,0.21,5.96
8061,2599,2,491,3.00,5.99,0.00,0.10,17.97
8062,2600,1,434,3.00,3.50,0.00,0.04,10.50
8063,2601,1,473,3.00,1.25,0.00,0.10,3.75
8064,2602,1,52,1.00,2.95,0.00,0.04,2.95
8065,2602,2,430,1.00,4.50,0.00,0.21,4.50
8066,2602,3,287,2.00,1.99,0.00,0.10,3.98
8067,2602,4,543,2.00,1.99,0.00,0.21,3.98
8068,2602,5,396,3.00,0.99,0.00,0.21,2.97
8069,2602,6,135,4.00,7.49,0.00,0.21,29.96
8070,2602,7,348,1.00,3.00,0.00,0.21,3.00
8071,2602,8,364,1.00,5.00,0.00,0.04,5.00
8072,2603,1,221,2.32,5.95,0.00,0.04,13.80
8073,2603,2,47,1.00,5.99,0.00,0.10,5.99
8074,2603,3,8,1.00,2.99,0.00,0.04,2.99
8075,2604,1,190,2.00,3.95,0.00,0.21,7.90
8076,2605,1,349,1.00,2.99,0.00,0.21,2.99
8077,2605,2,22,1.00,8.49,0.00,0.21,8.49
8078,2605,3,395,1.00,5.25,0.00,0.10,5.25
8079,2606,1,160,0.95,0.50,0.00,0.10,0.48
8080,2606,2,337,2.00,2.99,0.00,0.10,5.98
8081,2606,3,163,1.00,3.25,0.00,0.21,3.25
8082,2606,4,553,2.00,7.99,0.00,0.04,15.98
8083,2606,5,575,1.00,8.99,0.00,0.21,8.99
8084,2607,1,342,1.00,2.95,0.00,0.21,2.95
8085,2608,1,508,1.00,10.99,0.00,0.21,10.99
8086,2608,2,357,1.00,1.95,0.00,0.10,1.95
8087,2609,1,159,1.00,24.99,0.00,0.21,24.99
8088,2609,2,487,2.33,10.49,0.00,0.04,24.44
8089,2609,3,549,1.00,6.99,0.00,0.21,6.99
8090,2610,1,544,1.00,3.99,0.00,0.21,3.99
8091,2611,1,222,1.00,2.75,0.00,0.10,2.75
8092,2612,1,597,1.00,3.75,0.00,0.21,3.75
8093,2612,2,216,3.00,2.95,0.00,0.21,8.85
8094,2612,3,585,0.47,1.95,0.00,0.21,0.92
8095,2612,4,254,1.00,1.50,0.00,0.10,1.50
8096,2612,5,245,1.00,3.95,0.00,0.21,3.95
8097,2612,6,285,2.00,9.99,0.00,0.21,19.98
8098,2612,7,93,0.48,13.99,0.00,0.04,6.72
8099,2612,8,433,1.00,3.99,0.00,0.04,3.99
8100,2613,1,565,4.00,22.99,0.00,0.21,91.96
8101,2614,1,12,3.00,1.50,0.00,0.10,4.50
8102,2614,2,122,1.00,2.95,0.00,0.04,2.95
8103,2614,3,302,2.00,1.99,0.00,0.10,3.98
8104,2614,4,235,1.00,2.49,0.00,0.04,2.49
8105,2614,5,498,1.00,2.99,20.00,0.21,2.39
8106,2614,6,466,1.00,2.95,0.00,0.21,2.95
