id,enrollment_id,session_date,status,minutes_late
13407,1341,2025-05-26,present,0
13408,1341,2024-09-16,present,0
13409,1341,2025-03-26,late,27
13410,1341,2024-12-13,present,0
13411,1342,2024-01-29,present,0
13412,1342,2024-06-03,late,13
13413,1342,2024-06-05,present,0
13414,1342,2024-01-08,present,0
13415,1342,2024-05-13,excused,0
13416,1342,2024-03-11,present,0
13417,1342,2024-05-27,present,0
13418,1342,2024-04-11,present,0
13419,1342,2024-02-19,late,24
13420,1342,2023-10-13,present,0
13421,1343,2023-03-31,absent,0
13422,1343,2023-04-13,present,0
13423,1343,2023-05-22,present,0
13424,1343,2022-09-22,absent,0
13425,1343,2023-02-17,present,0
13426,1343,2023-04-10,present,0
13427,1343,2022-12-12,present,0
13428,1343,2023-03-31,excused,0
13429,1343,2023-03-15,present,0
13430,1343,2022-10-27,present,0
13431,1344,2022-12-23,present,0
13432,1344,2022-10-31,present,0
13433,1344,2023-04-27,absent,0
13434,1344,2022-10-27,present,0
13435,1344,2022-11-24,present,0
13436,1344,2023-02-03,present,0
13437,1344,2023-03-13,present,0
13438,1344,2023-01-02,present,0
13439,1344,2022-11-21,present,0
13440,1344,2023-05-25,present,0
13441,1345,2024-11-18,present,0
13442,1345,2025-02-10,absent,0
13443,1345,2025-03-31,present,0
13444,1345,2025-02-26,present,0
13445,1345,2025-05-12,absent,0
13446,1345,2025-02-17,present,0
13447,1345,2024-11-04,present,0
13448,1345,2025-05-14,present,0
13449,1345,2024-11-11,present,0
13450,1345,2024-11-11,absent,0
13451,1346,2022-10-31,present,0
13452,1346,2023-05-08,present,0
13453,1346,2022-12-05,present,0
13454,1346,2022-09-26,present,0
13455,1346,2023-06-16,present,0
13456,1346,2023-01-30,present,0
13457,1346,2023-01-16,present,0
13458,1346,2023-01-18,present,0
13459,1346,2022-12-19,present,0
13460,1346,2022-09-20,absent,0
13461,1347,2025-01-27,late,12
13462,1347,2024-12-23,present,0
13463,1347,2024-10-21,present,0
13464,1347,2025-05-09,present,0
13465,1347,2024-11-04,present,0
13466,1347,2024-10-14,present,0
13467,1347,2025-03-10,present,0
13468,1347,2025-06-16,absent,0
13469,1347,2025-06-12,present,0
13470,1347,2025-02-04,absent,0
13471,1348,2023-03-03,present,0
13472,1348,2022-11-08,absent,0
13473,1348,2022-11-18,present,0
13474,1348,2022-09-15,present,0
13475,1348,2023-05-22,present,0
13476,1348,2023-05-01,present,0
13477,1348,2023-06-08,late,6
13478,1348,2023-04-10,present,0
13479,1348,2022-12-30,present,0
13480,1348,2023-01-02,absent,0
13481,1349,2023-04-28,present,0
13482,1349,2023-02-06,present,0
13483,1349,2022-09-22,present,0
13484,1349,2022-09-16,present,0
13485,1349,2022-12-26,present,0
13486,1349,2022-12-09,present,0
13487,1349,2022-10-10,late,11
13488,1349,2023-04-14,present,0
13489,1349,2023-02-27,absent,0
13490,1349,2023-02-15,present,0
13491,1350,2023-02-06,present,0
13492,1350,2023-02-01,present,0
13493,1350,2022-09-12,present,0
13494,1350,2023-04-18,present,0
13495,1350,2022-11-16,late,15
13496,1350,2023-03-13,present,0
13497,1350,2022-12-26,present,0
13498,1350,2022-12-07,present,0
13499,1350,2023-06-16,present,0
13500,1350,2022-09-22,late,30
13501,1351,2023-06-19,present,0
13502,1351,2023-03-06,present,0
13503,1351,2023-05-31,present,0
13504,1351,2022-11-01,absent,0
13505,1351,2023-01-03,present,0
13506,1351,2022-11-07,present,0
13507,1351,2023-01-19,excused,0
13508,1351,2023-01-18,present,0
13509,1351,2023-03-20,present,0
13510,1351,2022-10-04,present,0
13511,1352,2024-05-09,present,0
13512,1352,2024-03-04,present,0
13513,1352,2024-04-05,present,0
13514,1352,2023-10-09,present,0
13515,1352,2023-09-11,absent,0
13516,1352,2024-05-09,absent,0
13517,1352,2024-05-08,present,0
13518,1352,2024-05-01,present,0
13519,1352,2024-04-11,present,0
13520,1352,2024-01-12,present,0
13521,1353,2025-04-18,present,0
13522,1353,2025-02-03,present,0
13523,1353,2025-03-12,present,0
13524,1353,2025-03-10,absent,0
13525,1353,2024-11-18,present,0
13526,1353,2024-11-13,present,0
13527,1353,2024-09-11,present,0
13528,1353,2024-11-04,absent,0
13529,1353,2025-05-30,late,7
13530,1353,2025-04-14,present,0
13531,1354,2025-02-19,present,0
13532,1354,2025-06-04,absent,0
13533,1354,2024-11-25,present,0
13534,1354,2024-12-18,present,0
13535,1354,2024-11-04,excused,0
13536,1354,2025-06-06,present,0
13537,1354,2025-03-06,present,0
13538,1354,2024-11-18,present,0
13539,1354,2024-09-30,present,0
13540,1354,2025-03-24,late,26
13541,1355,2024-11-15,present,0
13542,1355,2024-12-03,absent,0
13543,1355,2025-05-02,present,0
13544,1355,2025-05-13,present,0
13545,1355,2025-03-13,present,0
13546,1355,2025-05-05,present,0
13547,1355,2024-11-18,present,0
13548,1355,2025-03-25,present,0
13549,1355,2025-02-25,present,0
13550,1355,2025-01-14,present,0
13551,1356,2024-02-26,present,0
13552,1356,2024-03-01,present,0
13553,1356,2023-12-04,present,0
13554,1356,2023-12-21,present,0
13555,1356,2023-10-17,present,0
13556,1356,2024-01-29,present,0
13557,1356,2024-04-29,present,0
13558,1356,2024-06-11,present,0
13559,1356,2024-02-12,present,0
13560,1356,2024-01-26,present,0
13561,1357,2023-04-03,excused,0
13562,1357,2023-05-31,present,0
13563,1357,2023-05-04,present,0
13564,1357,2023-02-22,present,0
13565,1357,2023-05-01,present,0
13566,1357,2022-10-03,present,0
13567,1357,2023-06-20,present,0
13568,1357,2023-04-27,present,0
13569,1357,2023-03-20,excused,0
13570,1357,2022-09-20,late,16
13571,1358,2022-09-15,present,0
13572,1358,2023-06-09,present,0
13573,1358,2023-04-12,present,0
13574,1358,2022-10-03,present,0
13575,1358,2022-10-13,present,0
13576,1358,2022-11-11,present,0
13577,1358,2023-02-09,present,0
13578,1358,2023-02-20,present,0
13579,1358,2023-02-01,present,0
13580,1358,2022-12-13,present,0
13581,1359,2023-11-15,present,0
13582,1359,2024-01-31,present,0
13583,1359,2024-04-22,present,0
13584,1359,2023-11-09,present,0
13585,1359,2024-03-13,present,0
13586,1359,2024-05-27,present,0
13587,1359,2023-11-27,present,0
13588,1359,2024-06-20,present,0
13589,1359,2024-05-08,present,0
13590,1359,2024-01-08,present,0
13591,1360,2023-05-17,present,0
13592,1360,2023-03-27,present,0
13593,1360,2022-12-05,present,0
13594,1360,2023-01-09,present,0
13595,1360,2022-09-23,present,0
13596,1360,2023-04-14,present,0
13597,1360,2022-10-31,present,0
13598,1360,2022-11-14,present,0
13599,1360,2023-05-22,present,0
13600,1360,2023-05-15,present,0
13601,1361,2024-05-15,present,0
13602,1361,2024-05-27,present,0
13603,1361,2023-11-28,present,0
13604,1361,2024-01-01,present,0
13605,1361,2024-02-09,present,0
13606,1361,2024-04-03,present,0
13607,1361,2023-12-22,present,0
13608,1361,2024-01-11,present,0
13609,1361,2024-02-26,present,0
13610,1361,2024-02-01,present,0
13611,1362,2023-04-25,present,0
13612,1362,2022-11-11,present,0
13613,1362,2023-02-20,present,0
13614,1362,2022-11-24,present,0
13615,1362,2023-01-30,present,0
13616,1362,2023-05-29,present,0
13617,1362,2023-01-05,present,0
13618,1362,2023-04-19,present,0
13619,1362,2023-01-17,present,0
13620,1362,2022-11-14,present,0
13621,1363,2024-10-30,present,0
13622,1363,2024-11-26,present,0
13623,1363,2024-10-18,present,0
13624,1363,2025-03-19,present,0
13625,1363,2024-10-28,present,0
13626,1363,2024-11-22,present,0
13627,1363,2025-05-15,present,0
13628,1363,2025-05-12,present,0
13629,1363,2025-06-16,present,0
13630,1363,2024-09-16,present,0
13631,1364,2024-01-18,present,0
13632,1364,2023-10-09,present,0
13633,1364,2024-01-15,present,0
13634,1364,2023-10-13,present,0
13635,1364,2024-06-11,present,0
13636,1364,2024-04-01,present,0
13637,1364,2024-03-07,present,0
13638,1364,2024-01-29,absent,0
13639,1364,2024-02-27,present,0
13640,1364,2023-11-23,present,0
13641,1365,2024-01-18,present,0
13642,1365,2024-06-10,absent,0
13643,1365,2024-02-19,present,0
13644,1365,2024-02-08,present,0
13645,1365,2024-02-29,present,0
13646,1365,2024-06-07,late,14
13647,1365,2024-05-13,late,10
13648,1365,2024-01-26,present,0
13649,1365,2024-01-11,absent,0
13650,1365,2024-04-08,present,0
13651,1366,2023-06-05,absent,0
13652,1366,2022-10-20,absent,0
13653,1366,2022-10-28,present,0
13654,1366,2023-01-05,present,0
13655,1366,2023-01-27,late,32
13656,1366,2023-02-06,absent,0
13657,1366,2023-02-28,present,0
13658,1366,2022-11-18,absent,0
13659,1366,2022-11-08,present,0
13660,1366,2023-05-08,present,0
13661,1367,2024-04-10,present,0
13662,1367,2024-02-19,present,0
13663,1367,2024-03-25,present,0
13664,1367,2024-03-28,present,0
13665,1367,2023-11-14,present,0
13666,1367,2024-03-13,absent,0
13667,1367,2023-10-13,late,22
13668,1367,2023-11-23,present,0
13669,1367,2023-12-08,present,0
13670,1367,2023-10-10,present,0
13671,1368,2025-05-23,absent,0
13672,1368,2025-01-07,present,0
13673,1368,2025-03-24,absent,0
13674,1368,2025-02-20,late,15
13675,1368,2025-04-22,present,0
13676,1368,2025-01-09,present,0
13677,1368,2025-04-07,present,0
13678,1368,2024-12-09,present,0
13679,1368,2025-05-09,present,0
13680,1368,2024-11-21,absent,0
13681,1369,2025-02-03,present,0
13682,1369,2024-10-10,present,0
13683,1369,2024-12-02,present,0
13684,1369,2025-03-10,present,0
13685,1369,2025-02-03,present,0
13686,1369,2024-10-01,present,0
13687,1369,2025-05-29,present,0
13688,1369,2025-02-17,present,0
13689,1369,2024-09-25,present,0
13690,1369,2025-06-02,present,0
13691,1370,2024-06-03,present,0
13692,1370,2024-06-10,present,0
13693,1370,2024-06-10,present,0
13694,1370,2024-02-06,present,0
13695,1370,2024-05-27,present,0
13696,1370,2024-01-15,present,0
13697,1370,2024-05-06,present,0
13698,1370,2023-12-18,present,0
13699,1370,2024-02-26,present,0
13700,1370,2024-03-29,present,0
13701,1371,2024-12-25,present,0
13702,1371,2025-06-11,present,0
13703,1371,2025-05-28,present,0
13704,1371,2025-03-21,present,0
13705,1371,2025-03-31,present,0
13706,1371,2025-04-21,present,0
13707,1371,2025-05-13,present,0
13708,1371,2025-06-16,late,27
13709,1371,2025-04-14,present,0
13710,1371,2025-04-21,present,0
13711,1372,2024-05-20,absent,0
13712,1372,2023-10-24,present,0
13713,1372,2023-12-18,present,0
13714,1372,2024-01-30,present,0
13715,1372,2024-06-17,present,0
13716,1372,2024-03-14,present,0
13717,1372,2023-12-18,present,0
13718,1372,2024-06-11,present,0
13719,1372,2024-06-03,present,0
13720,1372,2024-04-11,present,0
13721,1373,2024-10-29,present,0
13722,1373,2024-10-08,present,0
13723,1373,2024-09-09,present,0
13724,1373,2025-03-11,present,0
13725,1373,2025-01-06,present,0
13726,1373,2025-06-16,late,14
13727,1373,2025-01-20,late,32
13728,1373,2024-11-20,present,0
13729,1373,2024-10-23,absent,0
13730,1373,2025-01-10,present,0
13731,1374,2025-03-07,present,0
13732,1374,2024-12-20,present,0
13733,1374,2024-09-16,present,0
13734,1374,2025-04-18,present,0
13735,1374,2024-12-13,present,0
13736,1374,2025-04-01,late,33
13737,1374,2025-01-16,present,0
13738,1374,2025-04-29,present,0
13739,1374,2025-03-24,present,0
13740,1374,2025-06-12,present,0
13741,1375,2025-02-28,present,0
13742,1375,2025-04-28,present,0
13743,1375,2024-09-13,present,0
13744,1375,2025-03-03,present,0
13745,1375,2025-01-29,present,0
13746,1375,2025-06-20,present,0
13747,1375,2024-12-10,late,33
13748,1375,2025-01-07,present,0
13749,1375,2024-12-20,present,0
13750,1375,2025-05-05,present,0
13751,1376,2025-01-27,present,0
13752,1376,2024-12-23,present,0
13753,1376,2025-04-09,present,0
13754,1376,2025-03-05,present,0
13755,1376,2025-05-19,present,0
13756,1376,2024-11-13,present,0
13757,1376,2025-06-05,present,0
13758,1376,2025-06-17,present,0
13759,1376,2025-05-19,present,0
13760,1376,2024-12-30,present,0
13761,1377,2025-04-14,present,0
13762,1377,2024-10-21,absent,0
13763,1377,2024-09-25,present,0
13764,1377,2025-01-16,present,0
13765,1377,2025-06-13,present,0
13766,1377,2024-12-12,present,0
13767,1377,2025-06-16,present,0
13768,1377,2025-01-20,present,0
13769,1377,2025-04-24,present,0
13770,1377,2025-02-28,present,0
13771,1378,2025-04-14,present,0
13772,1378,2025-06-02,present,0
13773,1378,2025-04-21,present,0
13774,1378,2025-01-27,present,0
13775,1378,2024-10-25,present,0
13776,1378,2025-03-17,late,13
13777,1378,2024-10-09,present,0
13778,1378,2024-10-17,present,0
13779,1378,2024-09-20,present,0
13780,1378,2024-09-25,present,0
13781,1379,2025-06-09,present,0
13782,1379,2024-09-19,present,0
13783,1379,2025-02-27,present,0
13784,1379,2025-01-06,present,0
13785,1379,2025-04-07,excused,0
13786,1379,2024-10-02,present,0
13787,1379,2025-05-09,present,0
13788,1379,2025-03-25,late,10
13789,1379,2024-10-11,present,0
13790,1379,2025-02-24,present,0
13791,1380,2024-02-12,present,0
13792,1380,2023-12-11,present,0
13793,1380,2023-10-23,present,0
13794,1380,2023-09-13,present,0
13795,1380,2023-12-25,present,0
13796,1380,2024-05-30,present,0
13797,1380,2023-11-09,present,0
13798,1380,2023-11-24,late,24
13799,1380,2024-06-13,present,0
13800,1380,2024-03-27,present,0
13801,1381,2024-11-20,present,0
13802,1381,2025-06-02,present,0
13803,1381,2024-10-15,present,0
13804,1381,2024-11-04,present,0
13805,1381,2025-01-22,present,0
13806,1381,2025-06-03,present,0
13807,1381,2025-01-20,present,0
13808,1381,2025-05-26,present,0
13809,1381,2024-11-05,present,0
13810,1381,2025-05-15,present,0
13811,1382,2025-03-31,present,0
13812,1382,2025-04-24,present,0
13813,1382,2025-04-23,present,0
13814,1382,2025-04-03,late,33
13815,1382,2025-01-13,excused,0
13816,1382,2024-11-01,present,0
13817,1382,2024-10-30,present,0
13818,1382,2024-11-12,present,0
13819,1382,2025-05-30,present,0
13820,1382,2025-01-27,present,0
13821,1383,2023-04-03,present,0
13822,1383,2022-10-18,late,9
13823,1383,2023-02-27,excused,0
13824,1383,2023-05-17,present,0
13825,1383,2022-09-20,excused,0
13826,1383,2023-03-13,present,0
13827,1383,2022-12-19,present,0
13828,1383,2022-12-22,present,0
13829,1383,2023-01-13,present,0
13830,1383,2022-10-31,present,0
13831,1384,2023-06-14,present,0
13832,1384,2022-12-19,present,0
13833,1384,2023-06-01,present,0
13834,1384,2023-01-12,present,0
13835,1384,2023-05-01,present,0
13836,1384,2023-06-19,present,0
13837,1384,2023-01-02,present,0
13838,1384,2023-01-16,present,0
13839,1384,2023-02-15,present,0
13840,1384,2022-11-07,present,0
13841,1385,2024-05-29,present,0
13842,1385,2024-02-15,present,0
13843,1385,2023-10-30,late,35
13844,1385,2023-11-30,present,0
13845,1385,2023-09-25,present,0
13846,1385,2023-10-30,present,0
13847,1385,2023-10-09,present,0
13848,1385,2023-10-30,present,0
13849,1385,2024-01-04,present,0
13850,1385,2023-10-12,present,0
13851,1386,2025-01-31,present,0
13852,1386,2025-05-26,late,9
13853,1386,2025-04-07,present,0
13854,1386,2024-10-01,present,0
13855,1386,2024-09-09,absent,0
13856,1386,2024-11-04,present,0
13857,1386,2025-01-13,present,0
13858,1386,2025-04-10,present,0
13859,1386,2025-02-24,present,0
13860,1386,2024-10-25,present,0
13861,1387,2024-05-13,present,0
13862,1387,2023-12-08,present,0
13863,1387,2024-06-05,present,0
13864,1387,2024-04-08,absent,0
13865,1387,2023-11-27,late,5
13866,1387,2024-03-25,present,0
13867,1387,2024-02-02,present,0
13868,1387,2024-01-15,present,0
13869,1387,2023-09-25,present,0
13870,1387,2023-10-04,present,0
13871,1388,2023-05-17,present,0
13872,1388,2023-01-16,present,0
13873,1388,2022-12-28,present,0
13874,1388,2023-03-13,present,0
13875,1388,2023-06-05,present,0
13876,1388,2022-11-14,present,0
13877,1388,2022-10-31,present,0
13878,1388,2022-10-03,present,0
13879,1388,2023-05-01,present,0
13880,1388,2023-03-22,present,0
13881,1389,2023-01-26,present,0
13882,1389,2023-06-13,present,0
13883,1389,2023-01-02,present,0
13884,1389,2023-05-11,present,0
13885,1389,2022-09-29,present,0
13886,1389,2023-05-18,present,0
13887,1389,2023-03-13,present,0
13888,1389,2023-01-12,present,0
13889,1389,2023-03-01,late,6
13890,1389,2023-05-09,present,0
13891,1390,2023-04-18,present,0
13892,1390,2023-02-03,present,0
13893,1390,2023-03-20,present,0
13894,1390,2023-03-06,present,0
13895,1390,2023-05-22,present,0
13896,1390,2022-10-10,present,0
13897,1390,2023-03-20,present,0
13898,1390,2023-01-13,absent,0
13899,1390,2023-02-08,present,0
13900,1390,2023-05-29,present,0
13901,1391,2024-04-18,present,0
13902,1391,2024-05-27,present,0
13903,1391,2023-09-22,present,0
13904,1391,2024-02-12,present,0
13905,1391,2024-01-22,present,0
13906,1391,2023-10-19,present,0
13907,1391,2024-04-15,present,0
13908,1391,2023-09-25,present,0
13909,1391,2024-01-22,present,0
13910,1391,2023-11-06,present,0
13911,1392,2023-10-02,late,28
13912,1392,2024-02-05,present,0
13913,1392,2024-06-19,excused,0
13914,1392,2024-06-10,present,0
13915,1392,2024-05-01,present,0
13916,1392,2023-10-03,present,0
13917,1392,2024-04-11,present,0
13918,1392,2023-11-15,present,0
13919,1392,2023-10-16,late,35
13920,1392,2024-06-20,present,0
13921,1393,2023-12-08,present,0
13922,1393,2024-04-19,present,0
13923,1393,2023-12-11,excused,0
13924,1393,2024-05-07,present,0
13925,1393,2024-05-28,present,0
13926,1393,2024-04-18,present,0
13927,1393,2023-10-06,present,0
13928,1393,2023-12-05,present,0
13929,1393,2023-11-27,present,0
13930,1393,2023-12-04,absent,0
13931,1394,2022-12-12,present,0
13932,1394,2023-06-19,present,0
13933,1394,2023-05-04,present,0
13934,1394,2023-06-06,present,0
13935,1394,2023-02-06,present,0
13936,1394,2023-03-27,present,0
13937,1394,2023-02-06,present,0
13938,1394,2022-09-28,present,0
13939,1394,2023-05-29,present,0
13940,1394,2023-03-14,present,0
13941,1395,2023-11-13,late,20
13942,1395,2024-05-01,present,0
13943,1395,2024-03-18,late,32
13944,1395,2024-02-07,present,0
13945,1395,2023-11-20,present,0
13946,1395,2023-11-13,present,0
13947,1395,2023-10-02,present,0
13948,1395,2023-11-06,absent,0
13949,1395,2024-04-01,present,0
13950,1395,2023-12-05,present,0
13951,1396,2024-03-25,absent,0
13952,1396,2023-12-06,present,0
13953,1396,2024-03-22,present,0
13954,1396,2024-05-06,present,0
13955,1396,2023-10-02,present,0
13956,1396,2024-03-06,present,0
13957,1396,2024-01-23,present,0
13958,1396,2024-06-03,present,0
13959,1396,2024-04-08,present,0
13960,1396,2023-11-23,present,0
13961,1397,2024-11-20,late,27
13962,1397,2025-02-10,present,0
13963,1397,2025-01-27,present,0
13964,1397,2024-10-15,present,0
13965,1397,2025-03-24,present,0
13966,1397,2024-09-24,present,0
13967,1397,2024-11-26,present,0
13968,1397,2025-05-26,present,0
13969,1397,2024-11-04,present,0
13970,1397,2025-05-12,present,0
13971,1398,2023-11-08,present,0
13972,1398,2024-01-02,late,21
13973,1398,2024-04-08,present,0
13974,1398,2024-02-15,present,0
13975,1398,2023-10-13,present,0
13976,1398,2024-01-08,present,0
13977,1398,2023-12-12,present,0
13978,1398,2024-04-26,present,0
13979,1398,2024-01-30,present,0
13980,1398,2024-03-13,present,0
13981,1399,2024-06-14,present,0
13982,1399,2024-02-02,present,0
13983,1399,2024-01-26,present,0
13984,1399,2024-03-04,present,0
13985,1399,2024-04-03,absent,0
13986,1399,2024-03-18,present,0
13987,1399,2024-04-26,present,0
13988,1399,2024-06-03,present,0
13989,1399,2024-06-18,present,0
13990,1399,2024-01-18,present,0
13991,1400,2022-11-14,present,0
13992,1400,2023-03-29,present,0
13993,1400,2023-03-27,present,0
13994,1400,2022-11-23,present,0
13995,1400,2022-11-15,present,0
13996,1400,2023-04-05,present,0
13997,1400,2023-03-08,present,0
13998,1400,2023-06-08,present,0
13999,1400,2023-05-31,present,0
14000,1400,2022-09-21,present,0
14001,1401,2023-01-19,present,0
14002,1401,2022-10-31,present,0
14003,1401,2023-01-09,present,0
14004,1401,2022-12-21,present,0
14005,1401,2022-11-23,late,25
14006,1401,2023-06-12,absent,0
14007,1401,2023-01-23,present,0
14008,1401,2023-05-15,present,0
14009,1401,2023-01-30,absent,0
14010,1401,2023-02-28,late,8
14011,1402,2022-09-23,present,0
14012,1402,2022-11-28,absent,0
14013,1402,2022-12-08,present,0
14014,1402,2022-10-18,absent,0
14015,1402,2023-04-03,present,0
14016,1402,2023-02-20,absent,0
14017,1402,2023-03-23,absent,0
14018,1402,2023-01-12,present,0
14019,1402,2023-01-16,present,0
14020,1402,2022-10-05,present,0
14021,1403,2023-02-06,present,0
14022,1403,2023-02-20,present,0
14023,1403,2023-03-28,present,0
14024,1403,2022-11-02,present,0
14025,1403,2023-03-03,present,0
14026,1403,2022-09-19,present,0
14027,1403,2023-04-12,present,0
14028,1403,2023-01-12,absent,0
14029,1403,2023-05-15,present,0
14030,1403,2023-02-28,present,0
14031,1404,2024-03-26,present,0
14032,1404,2023-10-16,present,0
14033,1404,2024-05-02,present,0
14034,1404,2024-02-07,present,0
14035,1404,2023-11-29,present,0
14036,1404,2024-02-19,present,0
14037,1404,2023-11-06,present,0
14038,1404,2024-03-18,absent,0
14039,1404,2024-01-03,excused,0
14040,1404,2023-12-04,present,0
14041,1405,2023-12-26,present,0
14042,1405,2023-10-26,late,34
14043,1405,2023-10-12,present,0
14044,1405,2023-11-20,present,0
14045,1405,2024-02-14,present,0
14046,1405,2023-11-27,present,0
14047,1405,2023-09-18,present,0
14048,1405,2023-09-27,present,0
14049,1405,2024-04-23,present,0
14050,1405,2024-01-26,present,0
14051,1406,2024-03-04,present,0
14052,1406,2024-05-13,present,0
14053,1406,2024-06-04,present,0
14054,1406,2023-11-27,present,0
14055,1406,2024-03-05,present,0
14056,1406,2024-02-12,present,0
14057,1406,2024-03-01,present,0
14058,1406,2024-05-28,present,0
14059,1406,2024-04-16,excused,0
14060,1406,2023-11-08,present,0
14061,1407,2024-04-18,present,0
14062,1407,2024-06-17,present,0
14063,1407,2023-10-11,present,0
14064,1407,2024-01-24,late,19
14065,1407,2024-02-27,late,13
14066,1407,2024-06-03,excused,0
14067,1407,2024-02-14,late,17
14068,1407,2024-05-06,present,0
14069,1407,2024-05-23,present,0
14070,1407,2023-12-18,present,0
14071,1408,2025-05-20,present,0
14072,1408,2025-04-18,present,0
14073,1408,2025-05-01,present,0
14074,1408,2025-02-12,present,0
14075,1408,2025-01-01,present,0
14076,1408,2025-02-11,present,0
14077,1408,2024-11-28,present,0
14078,1408,2024-11-27,absent,0
14079,1408,2025-01-27,present,0
14080,1408,2024-09-24,present,0
14081,1409,2024-10-16,present,0
14082,1409,2025-02-21,present,0
14083,1409,2025-04-09,present,0
14084,1409,2024-09-20,present,0
14085,1409,2025-02-18,absent,0
14086,1409,2024-10-02,absent,0
14087,1409,2025-03-26,present,0
14088,1409,2024-10-28,present,0
14089,1409,2025-02-06,excused,0
14090,1409,2025-03-27,present,0
14091,1410,2023-03-27,present,0
14092,1410,2023-03-13,present,0
14093,1410,2022-10-19,present,0
14094,1410,2023-03-20,present,0
14095,1410,2023-06-14,present,0
14096,1410,2022-09-12,excused,0
14097,1410,2023-02-27,present,0
14098,1410,2023-02-10,present,0
14099,1410,2023-05-30,present,0
14100,1410,2023-03-20,present,0
14101,1411,2023-02-13,present,0
14102,1411,2023-02-13,present,0
14103,1411,2023-06-05,present,0
14104,1411,2022-10-06,present,0
14105,1411,2023-01-31,present,0
14106,1411,2023-01-02,present,0
14107,1411,2022-12-16,present,0
14108,1411,2023-04-14,present,0
14109,1411,2023-03-28,present,0
14110,1411,2022-12-06,present,0
14111,1412,2024-03-14,present,0
14112,1412,2024-05-03,present,0
14113,1412,2023-11-06,present,0
14114,1412,2024-06-18,present,0
14115,1412,2023-09-26,late,30
14116,1412,2024-01-08,present,0
14117,1412,2024-01-01,present,0
14118,1412,2023-11-27,present,0
14119,1412,2024-04-01,present,0
14120,1412,2024-04-04,present,0
14121,1413,2023-09-11,present,0
14122,1413,2024-02-29,present,0
14123,1413,2024-03-07,present,0
14124,1413,2023-11-13,excused,0
14125,1413,2023-09-15,present,0
14126,1413,2024-01-04,present,0
14127,1413,2024-01-01,present,0
14128,1413,2023-11-13,present,0
14129,1413,2024-02-07,present,0
14130,1413,2024-05-30,present,0
14131,1414,2023-11-20,present,0
14132,1414,2024-04-09,present,0
14133,1414,2024-01-01,present,0
14134,1414,2024-04-02,present,0
14135,1414,2024-01-29,present,0
14136,1414,2024-04-22,present,0
14137,1414,2024-05-27,present,0
14138,1414,2024-04-15,present,0
14139,1414,2024-03-11,present,0
14140,1414,2024-01-25,present,0
14141,1415,2024-10-04,present,0
14142,1415,2024-12-09,present,0
14143,1415,2025-02-18,present,0
14144,1415,2025-02-11,present,0
14145,1415,2025-03-03,present,0
14146,1415,2025-06-04,present,0
14147,1415,2024-12-16,present,0
14148,1415,2025-04-11,present,0
14149,1415,2025-04-21,present,0
14150,1415,2025-04-28,present,0
14151,1416,2023-01-05,present,0
14152,1416,2023-01-16,present,0
14153,1416,2023-03-27,present,0
14154,1416,2022-12-08,present,0
14155,1416,2023-02-06,present,0
14156,1416,2023-04-20,present,0
14157,1416,2023-04-10,present,0
14158,1416,2023-01-30,present,0
14159,1416,2022-09-12,present,0
14160,1416,2022-09-19,present,0
14161,1417,2023-06-06,late,26
14162,1417,2022-09-29,present,0
14163,1417,2023-02-22,present,0
14164,1417,2022-11-08,late,34
14165,1417,2023-03-02,present,0
14166,1417,2023-01-30,present,0
14167,1417,2022-10-27,present,0
14168,1417,2022-12-19,present,0
14169,1417,2022-12-06,present,0
14170,1417,2023-03-30,present,0
14171,1418,2023-04-27,present,0
14172,1418,2022-10-28,present,0
14173,1418,2023-05-10,present,0
14174,1418,2023-01-26,present,0
14175,1418,2023-02-17,present,0
14176,1418,2022-11-03,present,0
14177,1418,2023-05-17,present,0
14178,1418,2023-03-15,present,0
14179,1418,2022-12-16,present,0
14180,1418,2023-05-22,present,0
14181,1419,2023-12-08,late,11
14182,1419,2023-11-29,present,0
14183,1419,2024-03-25,present,0
14184,1419,2023-11-09,present,0
14185,1419,2023-11-27,present,0
14186,1419,2024-01-01,present,0
14187,1419,2023-09-27,present,0
14188,1419,2024-02-05,present,0
14189,1419,2024-01-24,present,0
14190,1419,2024-01-15,late,30
14191,1420,2022-10-24,present,0
14192,1420,2023-02-06,present,0
14193,1420,2022-09-20,late,11
14194,1420,2023-04-12,present,0
14195,1420,2023-06-16,present,0
14196,1420,2022-11-25,present,0
14197,1420,2023-01-03,late,24
14198,1420,2022-09-15,present,0
14199,1420,2023-05-02,present,0
14200,1420,2023-03-14,present,0
14201,1421,2023-03-10,present,0
14202,1421,2023-01-19,present,0
14203,1421,2023-03-29,present,0
14204,1421,2022-11-28,present,0
14205,1421,2023-02-28,present,0
14206,1421,2022-11-23,present,0
14207,1421,2022-12-12,late,20
14208,1421,2023-05-04,present,0
14209,1421,2023-02-02,present,0
14210,1421,2023-05-30,present,0
14211,1422,2023-03-20,present,0
14212,1422,2023-05-12,present,0
14213,1422,2022-09-22,present,0
14214,1422,2023-01-27,present,0
14215,1422,2022-10-10,present,0
14216,1422,2023-01-03,present,0
14217,1422,2022-10-14,present,0
14218,1422,2023-06-12,excused,0
14219,1422,2022-11-14,present,0
14220,1422,2023-04-07,absent,0
14221,1423,2025-02-04,present,0
14222,1423,2025-01-15,present,0
14223,1423,2025-04-21,absent,0
14224,1423,2025-06-04,present,0
