id,student_id,course_id,enrolled_on,status,final_grade,grade_band,attendance_rate
1454,508,9,2024-09-09,in_progress,,,1.00
1455,508,170,2022-09-09,withdrawn,8.62,Notable,1.00
1456,508,298,2022-09-09,completed,8.80,Notable,1.00
1457,509,161,2024-09-09,completed,5.44,Aprobado,1.00
1458,509,18,2022-09-09,completed,7.43,Notable,0.90
1459,510,219,2024-09-09,in_progress,,,1.00
1460,510,32,2024-09-09,completed,7.92,Notable,1.00
1461,511,156,2022-09-09,completed,4.74,Suspenso,0.90
1462,511,114,2024-09-09,completed,6.70,Bien,1.00
1463,512,112,2022-09-09,completed,6.00,Bien,0.70
1464,512,72,2023-09-09,completed,5.10,Aprobado,0.70
1465,513,172,2024-09-09,completed,3.70,Suspenso,0.80
1466,513,160,2024-09-09,completed,3.93,Suspenso,0.90
1467,513,68,2022-09-09,completed,2.28,Suspenso,0.70
1468,515,199,2023-09-09,completed,7.43,Notable,0.80
1469,515,246,2023-09-09,completed,6.96,Bien,0.90
1470,515,239,2024-09-09,completed,6.86,Bien,0.90
1471,516,96,2022-09-09,completed,2.60,Suspenso,0.80
1472,517,270,2022-09-09,completed,5.60,Aprobado,1.00
1473,518,81,2024-09-09,completed,5.72,Aprobado,1.00
1474,518,252,2023-09-09,completed,7.24,Notable,1.00
1475,519,216,2024-09-09,completed,7.29,Notable,0.90
1476,519,117,2023-09-09,completed,6.04,Bien,1.00
1477,519,208,2023-09-09,completed,7.70,Notable,0.90
1478,519,268,2022-09-09,completed,7.96,Notable,1.00
1479,519,124,2024-09-09,in_progress,,,0.80
1480,520,144,2024-09-09,in_progress,,,1.00
1481,520,73,2023-09-09,completed,5.31,Aprobado,0.70
1482,520,25,2023-09-09,completed,3.91,Suspenso,1.00
1483,521,146,2024-09-09,completed,7.53,Notable,1.00
1484,521,162,2024-09-09,completed,8.03,Notable,1.00
1485,522,188,2023-09-09,completed,9.23,Sobresaliente,1.00
1486,522,179,2024-09-09,completed,6.60,Bien,1.00
1487,522,285,2023-09-09,completed,8.90,Notable,1.00
1488,523,69,2024-09-09,in_progress,,,1.00
1489,523,298,2022-09-09,in_progress,,,1.00
1490,524,239,2024-09-09,withdrawn,4.08,Suspenso,0.90
1491,524,199,2023-09-09,completed,4.29,Suspenso,0.90
1492,524,246,2023-09-09,in_progress,,,0.80
1493,525,165,2024-09-09,completed,6.84,Bien,0.70
1494,525,107,2024-09-09,completed,6.97,Bien,0.90
1495,526,213,2023-09-09,completed,6.02,Bien,1.00
1496,527,88,2022-09-09,completed,6.09,Bien,1.00
1497,527,78,2024-09-09,completed,8.46,Notable,1.00
1498,530,258,2024-09-09,completed,4.31,Suspenso,1.00
1499,530,276,2023-09-09,in_progress,,,1.00
1500,530,58,2023-09-09,completed,5.45,Aprobado,1.00
1501,531,295,2023-09-09,completed,6.02,Bien,0.90
1502,531,1,2022-09-09,completed,7.34,Notable,1.00
1503,532,147,2024-09-09,completed,6.23,Bien,0.90
1504,532,206,2022-09-09,completed,6.76,Bien,0.70
1505,533,187,2024-09-09,completed,6.68,Bien,0.90
1506,533,83,2022-09-09,completed,6.40,Bien,1.00
1507,533,103,2024-09-09,completed,6.56,Bien,0.90
1508,534,109,2023-09-09,completed,4.50,Suspenso,0.90
1509,534,69,2024-09-09,completed,5.82,Aprobado,0.80
1510,534,110,2024-09-09,in_progress,,,0.90
1511,535,271,2022-09-09,completed,5.62,Aprobado,1.00
1512,535,83,2022-09-09,completed,8.16,Notable,0.90
1513,535,32,2024-09-09,completed,7.34,Notable,1.00
1514,535,200,2023-09-09,in_progress,,,1.00
1515,536,85,2024-09-09,completed,4.88,Suspenso,0.70
1516,537,32,2024-09-09,completed,6.62,Bien,1.00
1517,537,103,2024-09-09,completed,5.66,Aprobado,1.00
1518,537,187,2024-09-09,in_progress,,,0.90
1519,538,5,2023-09-09,completed,6.18,Bien,1.00
1520,539,5,2023-09-09,completed,8.01,Notable,1.00
1521,540,191,2024-09-09,completed,5.60,Aprobado,1.00
1522,540,44,2023-09-09,in_progress,,,0.80
1523,540,182,2022-09-09,completed,6.50,Bien,1.00
1524,541,172,2024-09-09,completed,5.99,Aprobado,0.60
1525,541,68,2022-09-09,completed,5.11,Aprobado,0.90
1526,541,160,2024-09-09,completed,4.67,Suspenso,0.90
1527,542,29,2024-09-09,in_progress,,,0.70
1528,542,14,2022-09-09,completed,5.25,Aprobado,0.60
1529,543,258,2024-09-09,completed,8.05,Notable,1.00
1530,543,28,2022-09-09,completed,7.96,Notable,1.00
1531,544,151,2023-09-09,completed,4.49,Suspenso,0.80
1532,544,274,2024-09-09,completed,5.97,Aprobado,0.90
1533,544,232,2024-09-09,completed,5.96,Aprobado,0.90
1534,544,205,2022-09-09,completed,4.75,Suspenso,0.90
1535,545,123,2024-09-09,completed,5.34,Aprobado,0.90
1536,545,100,2024-09-09,withdrawn,2.60,Suspenso,0.90
1537,545,15,2023-09-09,completed,4.86,Suspenso,0.80
1538,546,158,2024-09-09,completed,6.67,Bien,1.00
1539,546,293,2022-09-09,completed,7.53,Notable,1.00
1540,547,85,2024-09-09,completed,4.90,Suspenso,1.00
1541,548,105,2024-09-09,completed,4.46,Suspenso,0.80
1542,548,46,2024-09-09,completed,4.96,Suspenso,0.90
1543,548,148,2023-09-09,withdrawn,5.54,Aprobado,1.00
1544,549,34,2022-09-09,completed,3.76,Suspenso,0.80
1545,550,249,2023-09-09,completed,6.49,Bien,1.00
1546,550,93,2024-09-09,in_progress,,,1.00
1547,550,221,2023-09-09,completed,7.64,Notable,1.00
1548,551,147,2024-09-09,completed,2.58,Suspenso,0.90
1549,551,206,2022-09-09,repeated,4.07,Suspenso,0.80
1550,552,245,2023-09-09,completed,3.54,Suspenso,0.90
1551,552,249,2023-09-09,completed,5.85,Aprobado,1.00
1552,552,93,2024-09-09,completed,5.66,Aprobado,0.80
1553,552,221,2023-09-09,completed,4.77,Suspenso,0.70
1554,553,12,2023-09-09,in_progress,,,1.00
1555,553,260,2022-09-09,completed,6.60,Bien,0.90
1556,554,166,2022-09-09,completed,5.31,Aprobado,1.00
1557,554,169,2024-09-09,repeated,6.85,Bien,1.00
1558,554,233,2023-09-09,completed,6.64,Bien,1.00
1559,555,144,2024-09-09,completed,7.26,Notable,1.00
1560,555,94,2023-09-09,completed,6.58,Bien,1.00
1561,555,25,2023-09-09,completed,8.26,Notable,1.00
1562,555,119,2023-09-09,in_progress,,,1.00
1563,555,264,2023-09-09,completed,8.74,Notable,1.00
1564,556,257,2022-09-09,in_progress,,,1.00
1565,556,52,2022-09-09,in_progress,,,1.00
1566,557,155,2023-09-09,completed,5.28,Aprobado,0.90
1567,557,143,2022-09-09,completed,7.74,Notable,0.90
1568,557,234,2022-09-09,completed,7.54,Notable,1.00
1569,558,40,2022-09-09,completed,4.55,Suspenso,0.60
1570,558,131,2022-09-09,completed,7.16,Notable,0.90
1571,559,159,2023-09-09,completed,3.78,Suspenso,0.80
1572,559,291,2024-09-09,completed,5.31,Aprobado,0.80
1573,560,186,2024-09-09,in_progress,,,1.00
1574,560,98,2024-09-09,completed,7.04,Notable,1.00
1575,560,74,2023-09-09,completed,7.36,Notable,1.00
1576,560,236,2024-09-09,in_progress,,,1.00
1577,561,96,2022-09-09,completed,4.30,Suspenso,0.90
1578,562,226,2022-09-09,withdrawn,6.72,Bien,0.90
1579,562,95,2024-09-09,completed,6.55,Bien,0.70
1580,563,100,2024-09-09,completed,8.72,Notable,1.00
1581,563,123,2024-09-09,completed,7.75,Notable,1.00
1582,563,15,2023-09-09,completed,8.23,Notable,1.00
1583,564,78,2024-09-09,completed,7.84,Notable,1.00
1584,564,88,2022-09-09,completed,6.45,Bien,1.00
1585,565,81,2024-09-09,completed,4.32,Suspenso,0.90
1586,565,282,2023-09-09,completed,4.08,Suspenso,0.70
1587,565,67,2022-09-09,completed,5.93,Aprobado,0.90
1588,565,252,2023-09-09,completed,4.85,Suspenso,0.80
1589,565,30,2023-09-09,completed,4.66,Suspenso,1.00
1590,566,199,2023-09-09,completed,7.81,Notable,1.00
1591,566,239,2024-09-09,completed,7.98,Notable,1.00
1592,566,246,2023-09-09,completed,8.18,Notable,1.00
1593,567,262,2022-09-09,completed,6.46,Bien,1.00
1594,567,243,2023-09-09,completed,5.94,Aprobado,0.90
1595,567,273,2024-09-09,in_progress,,,1.00
1596,568,205,2022-09-09,completed,5.47,Aprobado,1.00
1597,568,292,2024-09-09,completed,6.88,Bien,0.90
1598,568,42,2024-09-09,completed,4.06,Suspenso,0.60
1599,570,187,2024-09-09,completed,7.39,Notable,1.00
1600,570,27,2022-09-09,completed,8.18,Notable,1.00
1601,570,83,2022-09-09,completed,9.55,Sobresaliente,1.00
1602,570,20,2022-09-09,completed,5.64,Aprobado,1.00
1603,571,249,2023-09-09,completed,6.82,Bien,1.00
1604,571,93,2024-09-09,in_progress,,,1.00
1605,571,221,2023-09-09,completed,4.45,Suspenso,0.90
1606,571,245,2023-09-09,completed,5.33,Aprobado,1.00
1607,572,46,2024-09-09,in_progress,,,1.00
1608,572,148,2023-09-09,completed,6.53,Bien,0.90
1609,572,105,2024-09-09,completed,7.72,Notable,1.00
1610,573,171,2024-09-09,withdrawn,5.44,Aprobado,0.70
1611,573,53,2024-09-09,completed,5.34,Aprobado,0.80
1612,573,138,2024-09-09,completed,2.60,Suspenso,0.90
1613,573,47,2022-09-09,completed,3.80,Suspenso,0.70
1614,574,56,2024-09-09,completed,5.88,Aprobado,1.00
1615,574,260,2022-09-09,withdrawn,6.31,Bien,0.90
1616,574,12,2023-09-09,completed,7.74,Notable,1.00
1617,575,192,2022-09-09,in_progress,,,1.00
1618,575,291,2024-09-09,completed,6.87,Bien,0.80
1619,575,118,2024-09-09,completed,7.46,Notable,1.00
1620,575,159,2023-09-09,completed,7.60,Notable,0.90
1621,576,274,2024-09-09,completed,7.64,Notable,0.80
1622,576,292,2024-09-09,completed,4.96,Suspenso,0.90
1623,576,151,2023-09-09,completed,4.13,Suspenso,1.00
1624,578,113,2022-09-09,completed,5.90,Aprobado,0.80
1625,578,62,2022-09-09,in_progress,,,0.90
1626,578,296,2024-09-09,in_progress,,,1.00
1627,579,68,2022-09-09,completed,5.56,Aprobado,0.60
1628,579,160,2024-09-09,completed,5.13,Aprobado,0.90
1629,579,172,2024-09-09,withdrawn,7.05,Notable,0.90
1630,580,186,2024-09-09,completed,8.42,Notable,1.00
1631,580,263,2023-09-09,completed,6.19,Bien,1.00
1632,580,224,2023-09-09,completed,7.20,Notable,1.00
1633,581,290,2024-09-09,completed,6.90,Bien,0.80
1634,581,251,2023-09-09,completed,7.31,Notable,0.90
1635,581,86,2023-09-09,completed,3.90,Suspenso,1.00
1636,582,108,2022-09-09,withdrawn,7.62,Notable,1.00
1637,582,244,2023-09-09,completed,7.21,Notable,1.00
1638,583,229,2022-09-09,in_progress,,,1.00
1639,583,119,2023-09-09,completed,4.82,Suspenso,1.00
1640,583,144,2024-09-09,completed,3.40,Suspenso,0.90
1641,583,90,2022-09-09,completed,6.17,Bien,0.80
1642,583,73,2023-09-09,completed,4.92,Suspenso,1.00
1643,584,225,2023-09-09,withdrawn,6.60,Bien,1.00
1644,584,142,2024-09-09,completed,5.77,Aprobado,0.90
1645,585,59,2024-09-09,completed,7.40,Notable,1.00
1646,585,195,2022-09-09,completed,7.52,Notable,1.00
1647,585,38,2023-09-09,completed,7.11,Notable,1.00
1648,586,33,2024-09-09,completed,7.47,Notable,1.00
1649,586,116,2022-09-09,completed,8.46,Notable,1.00
1650,587,162,2024-09-09,in_progress,,,1.00
1651,587,101,2022-09-09,completed,7.21,Notable,1.00
1652,588,238,2024-09-09,completed,5.14,Aprobado,1.00
1653,588,10,2022-09-09,in_progress,,,0.90
1654,588,220,2023-09-09,completed,6.62,Bien,0.90
1655,589,175,2022-09-09,completed,5.99,Aprobado,0.90
1656,589,78,2024-09-09,completed,5.01,Aprobado,0.90
1657,589,88,2022-09-09,completed,5.44,Aprobado,1.00
1658,590,50,2024-09-09,in_progress,,,1.00
1659,591,194,2024-09-09,in_progress,,,1.00
1660,591,4,2022-09-09,completed,5.16,Aprobado,1.00
1661,591,169,2024-09-09,completed,4.95,Suspenso,1.00
1662,591,166,2022-09-09,completed,6.80,Bien,1.00
1663,591,104,2022-09-09,completed,5.25,Aprobado,0.90
1664,592,181,2023-09-09,in_progress,,,1.00
1665,592,168,2024-09-09,completed,5.94,Aprobado,1.00
1666,593,293,2022-09-09,completed,5.91,Aprobado,1.00
1667,593,158,2024-09-09,completed,3.93,Suspenso,0.80
1668,594,235,2022-09-09,completed,3.08,Suspenso,1.00
1669,594,226,2022-09-09,completed,2.97,Suspenso,0.70
1670,595,250,2022-09-09,completed,3.56,Suspenso,0.70
1671,595,38,2023-09-09,completed,3.95,Suspenso,1.00
1672,595,173,2023-09-09,in_progress,,,0.50
1673,595,195,2022-09-09,completed,3.20,Suspenso,0.90
1674,596,47,2022-09-09,completed,3.07,Suspenso,1.00
1675,596,171,2024-09-09,completed,5.21,Aprobado,1.00
1676,596,138,2024-09-09,completed,4.58,Suspenso,1.00
1677,596,53,2024-09-09,in_progress,,,1.00
1678,597,182,2022-09-09,completed,6.50,Bien,0.90
1679,597,99,2023-09-09,in_progress,,,0.90
1680,597,8,2024-09-09,completed,6.02,Bien,0.80
1681,598,159,2023-09-09,completed,7.10,Notable,1.00
1682,598,291,2024-09-09,completed,6.66,Bien,1.00
1683,598,192,2022-09-09,in_progress,,,0.90
1684,598,118,2024-09-09,completed,7.11,Notable,1.00
1685,599,17,2023-09-09,completed,3.88,Suspenso,0.90
1686,599,80,2023-09-09,completed,4.41,Suspenso,0.80
1687,600,23,2022-09-09,completed,3.78,Suspenso,0.60
1688,601,20,2022-09-09,completed,7.03,Notable,1.00
1689,601,83,2022-09-09,completed,6.62,Bien,1.00
1690,602,105,2024-09-09,completed,6.04,Bien,1.00
1691,602,148,2023-09-09,completed,4.84,Suspenso,0.90
1692,603,167,2022-09-09,in_progress,,,1.00
1693,603,267,2022-09-09,completed,7.51,Notable,1.00
1694,604,130,2023-09-09,completed,8.60,Notable,1.00
1695,604,156,2022-09-09,in_progress,,,1.00
1696,605,213,2023-09-09,completed,4.47,Suspenso,0.90
1697,606,269,2022-09-09,completed,4.95,Suspenso,0.90
1698,606,75,2022-09-09,completed,7.57,Notable,0.90
1699,607,51,2023-09-09,in_progress,,,1.00
1700,607,58,2023-09-09,completed,7.68,Notable,1.00
1701,608,280,2024-09-09,completed,6.68,Bien,0.90
1702,608,258,2024-09-09,in_progress,,,1.00
1703,608,28,2022-09-09,completed,7.48,Notable,1.00
1704,608,58,2023-09-09,completed,6.71,Bien,1.00
1705,608,51,2023-09-09,completed,7.64,Notable,0.90
1706,609,149,2024-09-09,completed,4.72,Suspenso,0.70
1707,609,208,2023-09-09,completed,5.62,Aprobado,0.90
1708,609,268,2022-09-09,completed,5.79,Aprobado,0.90
1709,609,117,2023-09-09,completed,5.82,Aprobado,0.70
1710,611,184,2022-09-09,completed,6.11,Bien,1.00
1711,611,244,2023-09-09,completed,6.47,Bien,1.00
1712,611,70,2022-09-09,completed,7.13,Notable,1.00
1713,611,294,2022-09-09,completed,6.88,Bien,1.00
1714,612,132,2022-09-09,completed,8.18,Notable,1.00
1715,612,174,2022-09-09,completed,7.02,Notable,1.00
1716,612,87,2023-09-09,in_progress,,,1.00
1717,612,277,2023-09-09,completed,8.04,Notable,1.00
1718,613,291,2024-09-09,completed,7.43,Notable,0.90
1719,613,118,2024-09-09,completed,7.24,Notable,1.00
1720,613,159,2023-09-09,completed,7.55,Notable,1.00
1721,614,19,2024-09-09,completed,6.60,Bien,1.00
1722,615,217,2022-09-09,completed,4.78,Suspenso,1.00
1723,615,184,2022-09-09,completed,4.89,Suspenso,0.70
1724,615,70,2022-09-09,completed,5.85,Aprobado,1.00
1725,616,212,2023-09-09,withdrawn,7.88,Notable,1.00
1726,616,135,2023-09-09,completed,7.20,Notable,1.00
1727,616,218,2023-09-09,completed,7.62,Notable,1.00
1728,616,7,2023-09-09,withdrawn,5.28,Aprobado,1.00
1729,616,248,2023-09-09,completed,9.04,Sobresaliente,1.00
1730,618,109,2023-09-09,completed,9.11,Sobresaliente,1.00
1731,618,110,2024-09-09,in_progress,,,1.00
1732,618,9,2024-09-09,completed,7.16,Notable,1.00
1733,618,164,2024-09-09,completed,8.30,Notable,1.00
1734,619,227,2024-09-09,completed,3.08,Suspenso,0.90
1735,619,150,2022-09-09,in_progress,,,0.80
1736,619,202,2024-09-09,completed,3.52,Suspenso,1.00
1737,621,102,2023-09-09,completed,7.43,Notable,1.00
1738,621,11,2024-09-09,completed,7.84,Notable,0.70
1739,621,24,2023-09-09,completed,6.66,Bien,1.00
1740,622,113,2022-09-09,in_progress,,,0.80
1741,622,62,2022-09-09,completed,6.73,Bien,1.00
1742,622,296,2024-09-09,completed,5.86,Aprobado,0.90
1743,623,130,2023-09-09,completed,5.65,Aprobado,0.90
1744,623,288,2024-09-09,in_progress,,,1.00
1745,623,156,2022-09-09,completed,3.44,Suspenso,0.80
1746,624,17,2023-09-09,completed,6.69,Bien,1.00
1747,624,80,2023-09-09,completed,7.73,Notable,1.00
1748,625,174,2022-09-09,completed,6.42,Bien,1.00
1749,625,132,2022-09-09,completed,6.34,Bien,1.00
1750,625,87,2023-09-09,withdrawn,5.42,Aprobado,1.00
1751,626,49,2022-09-09,completed,6.20,Bien,0.90
1752,626,91,2023-09-09,completed,6.60,Bien,0.90
1753,626,299,2022-09-09,completed,6.28,Bien,0.80
1754,626,152,2023-09-09,completed,8.18,Notable,1.00
1755,627,185,2023-09-09,completed,7.38,Notable,1.00
1756,627,207,2023-09-09,completed,7.69,Notable,1.00
1757,627,104,2022-09-09,completed,9.26,Sobresaliente,1.00
1758,627,63,2023-09-09,completed,6.54,Bien,1.00
1759,627,4,2022-09-09,completed,8.63,Notable,1.00
1760,628,7,2023-09-09,completed,4.62,Suspenso,0.70
1761,628,135,2023-09-09,completed,3.80,Suspenso,0.60
1762,629,96,2022-09-09,completed,7.50,Notable,1.00
1763,630,204,2023-09-09,completed,5.44,Aprobado,1.00
1764,630,48,2022-09-09,in_progress,,,1.00
1765,631,85,2024-09-09,completed,6.18,Bien,1.00
1766,632,160,2024-09-09,repeated,6.37,Bien,1.00
1767,632,172,2024-09-09,completed,5.09,Aprobado,1.00
1768,632,68,2022-09-09,completed,5.94,Aprobado,0.80
1769,633,41,2022-09-09,in_progress,,,0.80
1770,634,263,2023-09-09,completed,4.75,Suspenso,0.90
1771,634,186,2024-09-09,completed,5.15,Aprobado,1.00
1772,634,98,2024-09-09,in_progress,,,0.70
1773,634,236,2024-09-09,completed,5.54,Aprobado,0.80
1774,635,213,2023-09-09,in_progress,,,1.00
1775,636,287,2022-09-09,completed,4.59,Suspenso,0.80
1776,636,225,2023-09-09,completed,6.92,Bien,1.00
1777,636,142,2024-09-09,completed,5.51,Aprobado,1.00
1778,636,189,2024-09-09,completed,4.13,Suspenso,0.80
1779,637,52,2022-09-09,completed,6.70,Bien,1.00
1780,637,257,2022-09-09,completed,6.29,Bien,1.00
1781,638,153,2023-09-09,completed,8.60,Notable,1.00
1782,638,37,2022-09-09,completed,8.21,Notable,1.00
1783,638,134,2022-09-09,repeated,6.65,Bien,1.00
1784,638,75,2022-09-09,completed,7.74,Notable,1.00
1785,638,241,2024-09-09,in_progress,,,1.00
1786,639,12,2023-09-09,withdrawn,5.94,Aprobado,0.60
1787,639,39,2022-09-09,completed,3.18,Suspenso,0.80
1788,639,260,2022-09-09,completed,4.22,Suspenso,1.00
1789,639,56,2024-09-09,completed,4.62,Suspenso,0.80
1790,640,222,2024-09-09,completed,7.89,Notable,1.00
1791,640,22,2024-09-09,completed,7.71,Notable,1.00
1792,640,36,2023-09-09,in_progress,,,1.00
1793,640,33,2024-09-09,completed,8.54,Notable,1.00
1794,640,116,2022-09-09,completed,8.48,Notable,1.00
1795,641,148,2023-09-09,completed,,,1.00
1796,641,46,2024-09-09,completed,,,1.00
1797,641,105,2024-09-09,completed,,,1.00
1798,642,213,2023-09-09,completed,,,1.00
1799,643,238,2024-09-09,completed,,,0.90
1800,643,220,2023-09-09,completed,,,1.00
