id,enrollment_id,assessment_type,title,score,weight,graded_on
4157,1375,exam,Examen 1º trimestre,6.90,0.35,2025-03-15
4158,1375,exam,Examen 2º trimestre,7.90,0.35,2024-09-21
4159,1375,coursework,Trabajo 3º trimestre,7.70,0.30,2025-02-22
4160,1376,exam,Examen 1º trimestre,7.60,0.35,2025-01-05
4161,1376,exam,Examen 2º trimestre,5.00,0.35,2025-06-13
4162,1376,coursework,Trabajo 3º trimestre,4.10,0.30,2024-11-25
4163,1377,exam,Examen 1º trimestre,7.50,0.35,2024-10-11
4164,1377,exam,Examen 2º trimestre,8.10,0.35,2024-12-22
4165,1377,coursework,Trabajo 3º trimestre,6.90,0.30,2024-12-25
4166,1378,exam,Examen 1º trimestre,5.70,0.40,2025-03-02
4167,1378,practical,Trabajo 2º trimestre,4.70,0.25,2024-11-13
4168,1378,coursework,Trabajo 3º trimestre,8.60,0.25,2024-09-11
4169,1378,participation,Trabajo 1º trimestre,4.80,0.10,2025-01-27
4170,1379,exam,Examen 1º trimestre,6.00,0.70,2024-09-13
4171,1379,coursework,Trabajo 2º trimestre,9.30,0.30,2025-03-07
4172,1380,exam,Examen 1º trimestre,9.30,0.70,2023-10-22
4173,1380,coursework,Trabajo 2º trimestre,7.00,0.30,2024-04-18
4174,1381,exam,Examen 1º trimestre,8.60,0.35,2024-12-17
4175,1381,exam,Examen 2º trimestre,6.70,0.35,2025-04-06
4176,1381,coursework,Trabajo 3º trimestre,5.30,0.30,2025-04-24
4177,1382,exam,Examen 1º trimestre,6.20,0.40,2024-10-24
4178,1382,practical,Trabajo 2º trimestre,8.00,0.25,2025-05-02
4179,1382,coursework,Trabajo 3º trimestre,8.70,0.25,2025-05-21
4180,1382,participation,Trabajo 1º trimestre,8.50,0.10,2025-04-17
4181,1383,exam,Examen 1º trimestre,4.90,0.40,2023-06-05
4182,1383,practical,Trabajo 2º trimestre,7.00,0.25,2023-03-03
4183,1383,coursework,Trabajo 3º trimestre,9.10,0.25,2022-09-24
4184,1383,participation,Trabajo 1º trimestre,4.00,0.10,2022-11-18
4185,1384,exam,Examen 1º trimestre,6.80,0.40,2022-09-23
4186,1384,practical,Trabajo 2º trimestre,4.10,0.25,2022-12-09
4187,1384,coursework,Trabajo 3º trimestre,6.50,0.25,2023-05-01
4188,1384,participation,Trabajo 1º trimestre,5.30,0.10,2023-04-13
4189,1385,exam,Examen 1º trimestre,5.50,0.35,2023-11-29
4190,1385,exam,Examen 2º trimestre,8.80,0.35,2024-03-31
4191,1385,coursework,Trabajo 3º trimestre,5.70,0.30,2023-09-21
4192,1386,exam,Examen 1º trimestre,4.80,0.70,2024-12-02
4193,1386,coursework,Trabajo 2º trimestre,5.80,0.30,2024-12-14
4194,1387,exam,Examen 1º trimestre,5.10,0.40,2024-06-10
4195,1387,practical,Trabajo 2º trimestre,5.70,0.25,2023-10-10
4196,1387,coursework,Trabajo 3º trimestre,8.90,0.25,2024-04-14
4197,1387,participation,Trabajo 1º trimestre,7.80,0.10,2023-12-22
4198,1388,exam,Examen 1º trimestre,1.50,0.70,2022-12-12
4199,1388,coursework,Trabajo 2º trimestre,5.30,0.30,2023-05-08
4200,1389,exam,Examen 1º trimestre,2.70,0.70,2022-09-16
4201,1389,coursework,Trabajo 2º trimestre,1.30,0.30,2022-12-01
4202,1390,exam,Examen 1º trimestre,4.50,0.70,2023-04-25
4203,1390,coursework,Trabajo 2º trimestre,3.20,0.30,2023-02-21
4204,1391,exam,Examen 1º trimestre,1.80,0.40,2024-05-08
4205,1391,practical,Trabajo 2º trimestre,2.70,0.25,2024-02-20
4206,1391,coursework,Trabajo 3º trimestre,5.40,0.25,2023-10-05
4207,1391,participation,Trabajo 1º trimestre,2.90,0.10,2024-06-18
4208,1392,exam,Examen 1º trimestre,1.50,0.35,2023-09-18
4209,1392,exam,Examen 2º trimestre,5.20,0.35,2024-06-05
4210,1392,coursework,Trabajo 3º trimestre,3.70,0.30,2024-03-17
4211,1393,exam,Examen 1º trimestre,4.00,0.40,2024-03-21
4212,1393,practical,Trabajo 2º trimestre,2.50,0.25,2023-12-07
4213,1393,coursework,Trabajo 3º trimestre,5.50,0.25,2024-05-02
4214,1393,participation,Trabajo 1º trimestre,2.20,0.10,2023-11-21
4215,1394,exam,Examen 1º trimestre,5.10,0.35,2023-03-21
4216,1394,exam,Examen 2º trimestre,5.20,0.35,2023-01-07
4217,1394,coursework,Trabajo 3º trimestre,6.00,0.30,2023-04-07
4218,1395,exam,Examen 1º trimestre,3.90,0.60,2023-10-15
4219,1395,coursework,Trabajo 2º trimestre,7.40,0.30,2024-01-25
4220,1395,participation,Trabajo 3º trimestre,6.00,0.10,2024-03-10
4221,1396,exam,Examen 1º trimestre,5.60,0.35,2024-04-11
4222,1396,exam,Examen 2º trimestre,1.50,0.35,2023-12-22
4223,1396,coursework,Trabajo 3º trimestre,2.60,0.30,2024-01-16
4224,1397,exam,Examen 1º trimestre,0.60,0.35,2025-04-19
4225,1397,exam,Examen 2º trimestre,4.60,0.35,2024-12-16
4226,1397,coursework,Trabajo 3º trimestre,5.30,0.30,2024-12-24
4227,1398,exam,Examen 1º trimestre,5.10,0.70,2023-11-16
4228,1398,coursework,Trabajo 2º trimestre,4.40,0.30,2024-01-15
4229,1399,exam,Examen 1º trimestre,6.00,0.35,2024-03-19
4230,1399,exam,Examen 2º trimestre,4.80,0.35,2023-12-03
4231,1399,coursework,Trabajo 3º trimestre,6.90,0.30,2024-06-05
4232,1400,exam,Examen 1º trimestre,4.00,0.40,2023-05-09
4233,1400,practical,Trabajo 2º trimestre,3.20,0.25,2023-02-08
4234,1400,coursework,Trabajo 3º trimestre,3.30,0.25,2022-10-13
4235,1400,participation,Trabajo 1º trimestre,3.80,0.10,2023-04-10
4236,1401,exam,Examen 1º trimestre,1.80,0.70,2023-03-07
4237,1401,coursework,Trabajo 2º trimestre,1.00,0.30,2022-12-27
4238,1402,exam,Examen 1º trimestre,1.70,0.70,2023-02-02
4239,1402,coursework,Trabajo 2º trimestre,4.00,0.30,2023-01-05
4240,1403,exam,Examen 1º trimestre,5.20,0.35,2023-01-15
4241,1403,exam,Examen 2º trimestre,5.40,0.35,2023-06-12
4242,1403,coursework,Trabajo 3º trimestre,9.10,0.30,2023-06-10
4243,1404,exam,Examen 1º trimestre,6.90,0.35,2024-03-25
4244,1404,exam,Examen 2º trimestre,2.40,0.35,2023-10-02
4245,1404,coursework,Trabajo 3º trimestre,8.20,0.30,2024-06-11
4246,1405,exam,Examen 1º trimestre,8.80,0.35,2023-12-21
4247,1405,exam,Examen 2º trimestre,5.80,0.35,2024-05-22
4248,1405,coursework,Trabajo 3º trimestre,6.50,0.30,2023-11-25
4249,1406,exam,Examen 1º trimestre,8.30,0.60,2024-06-15
4250,1406,coursework,Trabajo 2º trimestre,8.60,0.30,2024-06-12
4251,1406,participation,Trabajo 3º trimestre,8.90,0.10,2024-02-19
4252,1407,exam,Examen 1º trimestre,8.70,0.70,2024-01-10
4253,1407,coursework,Trabajo 2º trimestre,7.20,0.30,2024-04-27
4254,1408,exam,Examen 1º trimestre,4.90,0.40,2025-05-13
4255,1408,practical,Trabajo 2º trimestre,3.90,0.25,2025-05-11
4256,1408,coursework,Trabajo 3º trimestre,4.90,0.25,2024-12-27
4257,1408,participation,Trabajo 1º trimestre,6.60,0.10,2025-01-31
4258,1409,exam,Examen 1º trimestre,2.80,0.35,2025-05-26
4259,1409,exam,Examen 2º trimestre,3.50,0.35,2025-05-03
4260,1409,coursework,Trabajo 3º trimestre,4.00,0.30,2025-01-20
4261,1410,exam,Examen 1º trimestre,3.20,0.70,2023-06-10
4262,1410,coursework,Trabajo 2º trimestre,6.70,0.30,2022-11-21
4263,1411,exam,Examen 1º trimestre,6.60,0.60,2022-10-10
4264,1411,coursework,Trabajo 2º trimestre,7.20,0.30,2022-11-30
4265,1411,participation,Trabajo 3º trimestre,6.50,0.10,2023-04-11
4266,1412,exam,Examen 1º trimestre,7.00,0.35,2024-04-22
4267,1412,exam,Examen 2º trimestre,10.00,0.35,2024-01-11
4268,1412,coursework,Trabajo 3º trimestre,8.30,0.30,2023-11-14
4269,1413,exam,Examen 1º trimestre,10.00,0.35,2023-09-20
4270,1413,exam,Examen 2º trimestre,6.60,0.35,2023-12-03
4271,1413,coursework,Trabajo 3º trimestre,9.30,0.30,2024-02-13
4272,1414,exam,Examen 1º trimestre,7.80,0.35,2024-06-06
4273,1414,exam,Examen 2º trimestre,9.50,0.35,2023-11-24
4274,1414,coursework,Trabajo 3º trimestre,7.80,0.30,2023-12-05
4275,1415,exam,Examen 1º trimestre,8.40,0.70,2024-09-21
4276,1415,coursework,Trabajo 2º trimestre,8.10,0.30,2025-03-18
4277,1416,exam,Examen 1º trimestre,7.20,0.40,2023-06-05
4278,1416,practical,Trabajo 2º trimestre,5.40,0.25,2022-11-19
4279,1416,coursework,Trabajo 3º trimestre,8.20,0.25,2023-05-19
4280,1416,participation,Trabajo 1º trimestre,6.20,0.10,2022-09-19
4281,1417,exam,Examen 1º trimestre,9.60,0.35,2023-03-12
4282,1417,exam,Examen 2º trimestre,8.30,0.35,2022-10-29
4283,1417,coursework,Trabajo 3º trimestre,6.90,0.30,2022-10-31
4284,1418,exam,Examen 1º trimestre,7.70,0.70,2023-02-12
4285,1418,coursework,Trabajo 2º trimestre,6.70,0.30,2022-10-08
4286,1419,exam,Examen 1º trimestre,1.80,0.70,2024-03-10
4287,1419,coursework,Trabajo 2º trimestre,6.00,0.30,2024-01-25
4288,1420,exam,Examen 1º trimestre,2.50,0.70,2022-09-15
4289,1420,coursework,Trabajo 2º trimestre,4.80,0.30,2023-05-28
4290,1421,exam,Examen 1º trimestre,5.90,0.35,2023-04-26
4291,1421,exam,Examen 2º trimestre,7.00,0.35,2022-11-17
4292,1421,coursework,Trabajo 3º trimestre,6.10,0.30,2022-11-09
4293,1422,exam,Examen 1º trimestre,6.60,0.35,2023-01-18
4294,1422,exam,Examen 2º trimestre,6.40,0.35,2022-12-30
4295,1422,coursework,Trabajo 3º trimestre,6.70,0.30,2023-02-19
4296,1423,exam,Examen 1º trimestre,3.20,0.60,2025-05-13
4297,1423,coursework,Trabajo 2º trimestre,4.40,0.30,2025-06-06
4298,1423,participation,Trabajo 3º trimestre,5.70,0.10,2024-12-17
4299,1424,exam,Examen 1º trimestre,4.90,0.60,2024-11-18
4300,1424,coursework,Trabajo 2º trimestre,6.00,0.30,2024-10-29
4301,1424,participation,Trabajo 3º trimestre,6.50,0.10,2024-10-14
4302,1425,exam,Examen 1º trimestre,7.30,0.70,2023-01-24
4303,1425,coursework,Trabajo 2º trimestre,5.50,0.30,2023-04-18
4304,1426,exam,Examen 1º trimestre,5.10,0.40,2024-11-22
4305,1426,practical,Trabajo 2º trimestre,6.50,0.25,2025-06-09
4306,1426,coursework,Trabajo 3º trimestre,0.20,0.25,2025-02-25
4307,1426,participation,Trabajo 1º trimestre,6.30,0.10,2024-12-10
4308,1427,exam,Examen 1º trimestre,3.20,0.60,2024-09-14
4309,1427,coursework,Trabajo 2º trimestre,5.30,0.30,2025-04-14
4310,1427,participation,Trabajo 3º trimestre,4.50,0.10,2025-01-21
4311,1428,exam,Examen 1º trimestre,5.50,0.35,2024-01-04
4312,1428,exam,Examen 2º trimestre,6.60,0.35,2024-01-13
4313,1428,coursework,Trabajo 3º trimestre,4.50,0.30,2024-01-15
4314,1429,exam,Examen 1º trimestre,7.90,0.70,2024-11-01
4315,1429,coursework,Trabajo 2º trimestre,4.00,0.30,2024-11-22
4316,1430,exam,Examen 1º trimestre,6.00,0.70,2025-03-02
4317,1430,coursework,Trabajo 2º trimestre,5.10,0.30,2025-05-29
4318,1431,exam,Examen 1º trimestre,6.40,0.60,2024-05-02
4319,1431,coursework,Trabajo 2º trimestre,2.30,0.30,2023-12-07
4320,1431,participation,Trabajo 3º trimestre,6.00,0.10,2024-02-21
4321,1432,exam,Examen 1º trimestre,5.40,0.70,2023-02-22
4322,1432,coursework,Trabajo 2º trimestre,7.70,0.30,2023-02-03
4323,1433,exam,Examen 1º trimestre,7.80,0.70,2022-10-16
4324,1433,coursework,Trabajo 2º trimestre,5.00,0.30,2022-09-28
4325,1434,exam,Examen 1º trimestre,4.20,0.35,2023-11-13
4326,1434,exam,Examen 2º trimestre,7.70,0.35,2024-03-21
4327,1434,coursework,Trabajo 3º trimestre,8.50,0.30,2023-12-02
4328,1435,exam,Examen 1º trimestre,9.20,0.60,2024-01-10
4329,1435,coursework,Trabajo 2º trimestre,4.80,0.30,2024-05-30
4330,1435,participation,Trabajo 3º trimestre,6.00,0.10,2024-01-18
4331,1436,exam,Examen 1º trimestre,8.50,0.35,2024-10-12
4332,1436,exam,Examen 2º trimestre,6.80,0.35,2025-03-24
4333,1436,coursework,Trabajo 3º trimestre,6.00,0.30,2025-06-06
4334,1437,exam,Examen 1º trimestre,4.10,0.40,2025-01-09
4335,1437,practical,Trabajo 2º trimestre,7.90,0.25,2025-02-03
4336,1437,coursework,Trabajo 3º trimestre,7.50,0.25,2025-03-06
4337,1437,participation,Trabajo 1º trimestre,7.90,0.10,2025-06-14
4338,1438,exam,Examen 1º trimestre,5.90,0.70,2024-04-13
4339,1438,coursework,Trabajo 2º trimestre,7.40,0.30,2024-03-30
4340,1439,exam,Examen 1º trimestre,8.20,0.35,2025-06-04
4341,1439,exam,Examen 2º trimestre,7.20,0.35,2025-03-20
4342,1439,coursework,Trabajo 3º trimestre,4.60,0.30,2024-11-04
4343,1440,exam,Examen 1º trimestre,7.90,0.60,2023-11-19
4344,1440,coursework,Trabajo 2º trimestre,8.20,0.30,2023-10-20
4345,1440,participation,Trabajo 3º trimestre,6.20,0.10,2024-01-03
4346,1441,exam,Examen 1º trimestre,5.90,0.70,2024-12-13
4347,1441,coursework,Trabajo 2º trimestre,5.80,0.30,2025-05-01
4348,1442,exam,Examen 1º trimestre,2.90,0.35,2023-02-25
4349,1442,exam,Examen 2º trimestre,6.00,0.35,2023-04-02
4350,1442,coursework,Trabajo 3º trimestre,5.60,0.30,2022-10-16
4351,1443,exam,Examen 1º trimestre,5.30,0.70,2023-06-09
4352,1443,coursework,Trabajo 2º trimestre,4.60,0.30,2022-09-27
4353,1444,exam,Examen 1º trimestre,8.30,0.60,2023-04-16
4354,1444,coursework,Trabajo 2º trimestre,4.10,0.30,2023-05-13
4355,1444,participation,Trabajo 3º trimestre,7.30,0.10,2023-03-29
4356,1445,exam,Examen 1º trimestre,9.00,0.35,2025-03-30
4357,1445,exam,Examen 2º trimestre,5.00,0.35,2025-05-22
4358,1445,coursework,Trabajo 3º trimestre,7.90,0.30,2025-03-23
4359,1446,exam,Examen 1º trimestre,8.70,0.40,2022-11-26
4360,1446,practical,Trabajo 2º trimestre,5.30,0.25,2023-03-31
4361,1446,coursework,Trabajo 3º trimestre,7.20,0.25,2022-11-21
4362,1446,participation,Trabajo 1º trimestre,4.90,0.10,2023-01-04
4363,1447,exam,Examen 1º trimestre,7.50,0.70,2024-05-26
4364,1447,coursework,Trabajo 2º trimestre,4.70,0.30,2024-03-08
4365,1448,exam,Examen 1º trimestre,9.80,0.60,2025-04-09
4366,1448,coursework,Trabajo 2º trimestre,10.00,0.30,2024-10-19
4367,1448,participation,Trabajo 3º trimestre,7.50,0.10,2024-12-15
4368,1449,exam,Examen 1º trimestre,9.70,0.35,2023-05-21
4369,1449,exam,Examen 2º trimestre,7.30,0.35,2023-01-17
4370,1449,coursework,Trabajo 3º trimestre,6.60,0.30,2022-11-17
4371,1450,exam,Examen 1º trimestre,5.70,0.60,2024-03-27
4372,1450,coursework,Trabajo 2º trimestre,6.70,0.30,2024-04-03
4373,1450,participation,Trabajo 3º trimestre,7.40,0.10,2024-05-21
4374,1451,exam,Examen 1º trimestre,6.30,0.70,2024-12-18
4375,1451,coursework,Trabajo 2º trimestre,5.90,0.30,2024-10-09
4376,1452,exam,Examen 1º trimestre,3.80,0.35,2022-11-27
4377,1452,exam,Examen 2º trimestre,5.40,0.35,2022-12-10
4378,1452,coursework,Trabajo 3º trimestre,5.30,0.30,2023-02-04
4379,1453,exam,Examen 1º trimestre,3.40,0.40,2022-12-21
4380,1453,practical,Trabajo 2º trimestre,8.20,0.25,2023-01-28
4381,1453,coursework,Trabajo 3º trimestre,4.20,0.25,2022-11-12
4382,1453,participation,Trabajo 1º trimestre,6.00,0.10,2022-11-08
4383,1454,exam,Examen 1º trimestre,5.90,0.70,2024-10-17
4384,1454,coursework,Trabajo 2º trimestre,6.90,0.30,2025-02-26
4385,1455,exam,Examen 1º trimestre,7.70,0.60,2023-05-07
4386,1455,coursework,Trabajo 2º trimestre,10.00,0.30,2023-06-16
4387,1455,participation,Trabajo 3º trimestre,10.00,0.10,2023-06-06
4388,1456,exam,Examen 1º trimestre,10.00,0.60,2023-04-08
4389,1456,coursework,Trabajo 2º trimestre,6.90,0.30,2023-03-28
4390,1456,participation,Trabajo 3º trimestre,7.30,0.10,2022-12-25
4391,1457,exam,Examen 1º trimestre,4.90,0.70,2025-05-02
4392,1457,coursework,Trabajo 2º trimestre,6.70,0.30,2025-01-30
4393,1458,exam,Examen 1º trimestre,6.60,0.60,2022-09-12
4394,1458,coursework,Trabajo 2º trimestre,8.30,0.30,2022-10-19
4395,1458,participation,Trabajo 3º trimestre,9.80,0.10,2023-01-07
4396,1459,exam,Examen 1º trimestre,10.00,0.35,2025-04-08
4397,1459,exam,Examen 2º trimestre,8.30,0.35,2025-03-18
4398,1459,coursework,Trabajo 3º trimestre,10.00,0.30,2024-09-19
4399,1460,exam,Examen 1º trimestre,9.70,0.35,2025-01-12
4400,1460,exam,Examen 2º trimestre,7.00,0.35,2024-10-07
4401,1460,coursework,Trabajo 3º trimestre,6.90,0.30,2025-06-08
4402,1461,exam,Examen 1º trimestre,3.70,0.40,2023-06-17
4403,1461,practical,Trabajo 2º trimestre,5.10,0.25,2023-05-13
4404,1461,coursework,Trabajo 3º trimestre,5.70,0.25,2023-04-10
4405,1461,participation,Trabajo 1º trimestre,5.60,0.10,2022-12-23
4406,1462,exam,Examen 1º trimestre,6.40,0.70,2024-12-10
4407,1462,coursework,Trabajo 2º trimestre,7.40,0.30,2024-09-23
4408,1463,exam,Examen 1º trimestre,6.00,0.70,2023-04-24
4409,1463,coursework,Trabajo 2º trimestre,6.00,0.30,2023-02-27
4410,1464,exam,Examen 1º trimestre,5.50,0.60,2023-11-23
4411,1464,coursework,Trabajo 2º trimestre,4.10,0.30,2024-05-25
4412,1464,participation,Trabajo 3º trimestre,5.70,0.10,2024-04-15
4413,1465,exam,Examen 1º trimestre,6.90,0.35,2025-01-27
4414,1465,exam,Examen 2º trimestre,2.40,0.35,2024-09-26
4415,1465,coursework,Trabajo 3º trimestre,1.50,0.30,2024-11-09
4416,1466,exam,Examen 1º trimestre,4.20,0.70,2025-04-15
4417,1466,coursework,Trabajo 2º trimestre,3.30,0.30,2025-05-02
4418,1467,exam,Examen 1º trimestre,2.40,0.70,2023-01-16
4419,1467,coursework,Trabajo 2º trimestre,2.00,0.30,2022-12-24
4420,1468,exam,Examen 1º trimestre,8.60,0.70,2024-03-07
4421,1468,coursework,Trabajo 2º trimestre,4.70,0.30,2023-11-24
4422,1469,exam,Examen 1º trimestre,6.40,0.35,2024-02-13
4423,1469,exam,Examen 2º trimestre,9.20,0.35,2024-04-07
4424,1469,coursework,Trabajo 3º trimestre,5.00,0.30,2023-11-01
4425,1470,exam,Examen 1º trimestre,6.80,0.40,2025-01-24
4426,1470,practical,Trabajo 2º trimestre,6.60,0.25,2024-12-20
4427,1470,coursework,Trabajo 3º trimestre,6.50,0.25,2025-01-15
4428,1470,participation,Trabajo 1º trimestre,8.70,0.10,2025-03-07
4429,1471,exam,Examen 1º trimestre,2.20,0.40,2023-01-27
4430,1471,practical,Trabajo 2º trimestre,0.80,0.25,2022-09-30
4431,1471,coursework,Trabajo 3º trimestre,3.70,0.25,2022-12-16
4432,1471,participation,Trabajo 1º trimestre,5.90,0.10,2022-09-13
4433,1472,exam,Examen 1º trimestre,4.90,0.40,2022-09-16
4434,1472,practical,Trabajo 2º trimestre,6.40,0.25,2023-05-19
4435,1472,coursework,Trabajo 3º trimestre,5.30,0.25,2022-09-13
4436,1472,participation,Trabajo 1º trimestre,7.20,0.10,2022-12-05
4437,1473,exam,Examen 1º trimestre,4.40,0.70,2024-09-10
4438,1473,coursework,Trabajo 2º trimestre,8.80,0.30,2025-03-10
4439,1474,exam,Examen 1º trimestre,6.00,0.60,2024-01-28
4440,1474,coursework,Trabajo 2º trimestre,9.60,0.30,2024-05-05
4441,1474,participation,Trabajo 3º trimestre,7.60,0.10,2023-11-19
4442,1475,exam,Examen 1º trimestre,8.70,0.70,2025-05-20
4443,1475,coursework,Trabajo 2º trimestre,4.00,0.30,2024-10-15
4444,1476,exam,Examen 1º trimestre,4.50,0.60,2023-09-29
4445,1476,coursework,Trabajo 2º trimestre,8.60,0.30,2023-10-14
4446,1476,participation,Trabajo 3º trimestre,7.60,0.10,2023-10-27
4447,1477,exam,Examen 1º trimestre,8.50,0.60,2024-06-10
4448,1477,coursework,Trabajo 2º trimestre,6.10,0.30,2024-04-16
4449,1477,participation,Trabajo 3º trimestre,7.70,0.10,2024-01-10
4450,1478,exam,Examen 1º trimestre,8.20,0.70,2022-10-06
4451,1478,coursework,Trabajo 2º trimestre,7.40,0.30,2023-01-10
4452,1479,exam,Examen 1º trimestre,5.70,0.60,2024-10-19
4453,1479,coursework,Trabajo 2º trimestre,7.00,0.30,2025-02-14
4454,1479,participation,Trabajo 3º trimestre,6.10,0.10,2024-09-19
4455,1480,exam,Examen 1º trimestre,5.60,0.35,2025-03-07
4456,1480,exam,Examen 2º trimestre,5.80,0.35,2025-01-10
4457,1480,coursework,Trabajo 3º trimestre,4.20,0.30,2025-03-26
4458,1481,exam,Examen 1º trimestre,5.70,0.60,2023-11-22
4459,1481,coursework,Trabajo 2º trimestre,4.30,0.30,2024-05-29
4460,1481,participation,Trabajo 3º trimestre,6.00,0.10,2023-10-09
4461,1482,exam,Examen 1º trimestre,4.20,0.35,2023-12-19
4462,1482,exam,Examen 2º trimestre,3.20,0.35,2024-02-09
4463,1482,coursework,Trabajo 3º trimestre,4.40,0.30,2023-11-16
4464,1483,exam,Examen 1º trimestre,7.30,0.40,2025-03-24
4465,1483,practical,Trabajo 2º trimestre,9.50,0.25,2025-03-17
4466,1483,coursework,Trabajo 3º trimestre,5.30,0.25,2024-10-03
4467,1483,participation,Trabajo 1º trimestre,9.10,0.10,2025-04-19
4468,1484,exam,Examen 1º trimestre,7.60,0.40,2024-10-21
4469,1484,practical,Trabajo 2º trimestre,6.80,0.25,2025-06-04
4470,1484,coursework,Trabajo 3º trimestre,10.00,0.25,2025-03-30
4471,1484,participation,Trabajo 1º trimestre,7.90,0.10,2024-11-09
4472,1485,exam,Examen 1º trimestre,9.80,0.40,2024-04-22
4473,1485,practical,Trabajo 2º trimestre,9.80,0.25,2024-01-02
4474,1485,coursework,Trabajo 3º trimestre,8.80,0.25,2024-06-16
4475,1485,participation,Trabajo 1º trimestre,6.60,0.10,2023-10-28
4476,1486,exam,Examen 1º trimestre,4.80,0.35,2024-11-13
4477,1486,exam,Examen 2º trimestre,8.50,0.35,2025-04-28
4478,1486,coursework,Trabajo 3º trimestre,6.50,0.30,2025-04-09
4479,1487,exam,Examen 1º trimestre,9.80,0.40,2023-12-09
4480,1487,practical,Trabajo 2º trimestre,8.30,0.25,2024-01-19
4481,1487,coursework,Trabajo 3º trimestre,8.80,0.25,2023-11-17
4482,1487,participation,Trabajo 1º trimestre,7.00,0.10,2023-12-05
4483,1488,exam,Examen 1º trimestre,3.90,0.70,2025-03-28
4484,1488,coursework,Trabajo 2º trimestre,5.90,0.30,2024-09-11
4485,1489,exam,Examen 1º trimestre,6.50,0.35,2023-03-31
4486,1489,exam,Examen 2º trimestre,7.60,0.35,2023-01-04
4487,1489,coursework,Trabajo 3º trimestre,6.10,0.30,2022-09-12
4488,1490,exam,Examen 1º trimestre,4.80,0.70,2025-04-06
4489,1490,coursework,Trabajo 2º trimestre,2.40,0.30,2024-12-01
4490,1491,exam,Examen 1º trimestre,2.40,0.35,2024-01-15
4491,1491,exam,Examen 2º trimestre,6.60,0.35,2024-06-04
4492,1491,coursework,Trabajo 3º trimestre,3.80,0.30,2024-02-14
4493,1492,exam,Examen 1º trimestre,4.10,0.70,2024-01-19
4494,1492,coursework,Trabajo 2º trimestre,6.50,0.30,2024-06-03
4495,1493,exam,Examen 1º trimestre,6.30,0.70,2024-11-30
4496,1493,coursework,Trabajo 2º trimestre,8.10,0.30,2025-01-06
4497,1494,exam,Examen 1º trimestre,6.40,0.60,2025-03-12
4498,1494,coursework,Trabajo 2º trimestre,8.70,0.30,2024-12-09
4499,1494,participation,Trabajo 3º trimestre,5.20,0.10,2024-10-25
4500,1495,exam,Examen 1º trimestre,1.90,0.35,2023-11-08
4501,1495,exam,Examen 2º trimestre,8.70,0.35,2023-09-14
4502,1495,coursework,Trabajo 3º trimestre,7.70,0.30,2023-11-13
4503,1496,exam,Examen 1º trimestre,5.00,0.60,2023-05-23
4504,1496,coursework,Trabajo 2º trimestre,7.60,0.30,2023-03-08
4505,1496,participation,Trabajo 3º trimestre,8.10,0.10,2022-10-11
4506,1497,exam,Examen 1º trimestre,8.40,0.70,2024-10-05
4507,1497,coursework,Trabajo 2º trimestre,8.60,0.30,2024-09-24
4508,1498,exam,Examen 1º trimestre,3.50,0.40,2024-09-22
4509,1498,practical,Trabajo 2º trimestre,5.50,0.25,2024-10-24
4510,1498,coursework,Trabajo 3º trimestre,3.10,0.25,2024-09-09
4511,1498,participation,Trabajo 1º trimestre,7.60,0.10,2025-03-09
4512,1499,exam,Examen 1º trimestre,5.60,0.40,2023-12-24
4513,1499,practical,Trabajo 2º trimestre,5.40,0.25,2024-03-08
4514,1499,coursework,Trabajo 3º trimestre,7.70,0.25,2024-03-24
4515,1499,participation,Trabajo 1º trimestre,6.90,0.10,2024-06-02
4516,1500,exam,Examen 1º trimestre,6.00,0.60,2023-12-25
4517,1500,coursework,Trabajo 2º trimestre,4.50,0.30,2024-04-11
4518,1500,participation,Trabajo 3º trimestre,5.00,0.10,2023-11-26
4519,1501,exam,Examen 1º trimestre,3.90,0.40,2024-04-30
4520,1501,practical,Trabajo 2º trimestre,7.30,0.25,2023-11-18
4521,1501,coursework,Trabajo 3º trimestre,6.80,0.25,2023-12-05
4522,1501,participation,Trabajo 1º trimestre,9.40,0.10,2024-01-14
4523,1502,exam,Examen 1º trimestre,7.50,0.60,2022-10-21
4524,1502,coursework,Trabajo 2º trimestre,6.80,0.30,2023-06-06
4525,1502,participation,Trabajo 3º trimestre,8.00,0.10,2023-01-13
4526,1503,exam,Examen 1º trimestre,5.70,0.60,2024-10-30
4527,1503,coursework,Trabajo 2º trimestre,7.10,0.30,2025-01-08
4528,1503,participation,Trabajo 3º trimestre,6.80,0.10,2025-01-19
4529,1504,exam,Examen 1º trimestre,8.60,0.40,2022-12-27
4530,1504,practical,Trabajo 2º trimestre,3.20,0.25,2023-03-14
4531,1504,coursework,Trabajo 3º trimestre,7.70,0.25,2022-11-06
4532,1504,participation,Trabajo 1º trimestre,5.90,0.10,2023-03-06
4533,1505,exam,Examen 1º trimestre,7.40,0.60,2025-01-31
4534,1505,coursework,Trabajo 2º trimestre,4.20,0.30,2024-10-19
4535,1505,participation,Trabajo 3º trimestre,9.80,0.10,2025-04-04
4536,1506,exam,Examen 1º trimestre,7.30,0.60,2022-12-07
4537,1506,coursework,Trabajo 2º trimestre,5.40,0.30,2023-01-14
4538,1506,participation,Trabajo 3º trimestre,4.00,0.10,2023-04-02
4539,1507,exam,Examen 1º trimestre,6.30,0.60,2024-10-15
